date,Mkt-RF,SMB,HML,RMW,CMA,return,return_t-1,return_t-2,return_t-3,return_t-4,return_t-5,return_t-6,return_t-7,return5D,return5D_t-1,return5D_t-2,return5D_t-3,return5D_t-4,return5D_t-5,return5D_t-6,return5D_t-7,MOM1D,MOM1D_t-1,MOM1D_t-2,MOM1D_t-3,MOM1D_t-4,MOM1D_t-5,MOM1D_t-6,MOM1D_t-7,MOM5D,MOM5D_t-1,MOM5D_t-2,MOM5D_t-3,MOM5D_t-4,MOM5D_t-5,MOM5D_t-6,MOM5D_t-7,sma_7D,sma_14D,sma_21D,EWM7D,EWM14D,EWM21D,STD7D,STD14D,STD21D,return_sign
2015-07-02,-0.11,-0.61,-0.04,-0.07,0.0,-0.008396500314578836,-0.009181067536369606,0.013933312190897513,-0.034392221738777914,-0.006090203615252434,-0.014696433600425121,-0.001637867862666239,0.005908921583258498,-0.044126681014081154,-0.05042661429992749,-0.04288341462622403,-0.05090780523386324,-0.002507314309783607,-0.008118003495602804,0.025988427617793977,0.026029320986825526,-0.9699999999999989,-1.0699999999999932,1.6200000000000045,-4.040000000000006,-0.730000000000004,-1.7800000000000011,-0.19999999999998863,0.7199999999999989,-5.189999999999998,-6.0,-5.1299999999999955,-6.030000000000001,-0.29999999999999716,-0.9799999999999898,3.1300000000000097,3.1400000000000006,117.90428571428568,119.01071428571427,117.95000000000006,117.21575652096247,117.7865692725429,117.6447825647994,2.6850999804033835,2.3925251040744064,2.7577508952042513,-1
2015-07-06,-0.37,0.08,-0.55,-0.2,-0.22,0.005374958757335523,-0.008396500314578836,-0.009181067536369606,0.013933312190897513,-0.034392221738777914,-0.006090203615252434,-0.014696433600425121,-0.001637867862666239,-0.032661518641493206,-0.044126681014081154,-0.05042661429992749,-0.04288341462622403,-0.05090780523386324,-0.002507314309783607,-0.008118003495602804,0.025988427617793977,0.6199999999999903,-0.9699999999999989,-1.0699999999999932,1.6200000000000045,-4.040000000000006,-0.730000000000004,-1.7800000000000011,-0.19999999999998863,-3.8400000000000034,-5.189999999999998,-6.0,-5.1299999999999955,-6.030000000000001,-0.29999999999999716,-0.9799999999999898,3.1300000000000097,116.9971428571428,118.83214285714284,118.032380952381,116.82677831691771,117.50008658072872,117.45537708013724,2.0687412782150245,2.549078803656849,2.65560709586695,1
2015-07-07,0.53,-0.49,-0.25,0.42,-0.02,-0.004592928044499095,0.005374958757335523,-0.008396500314578836,-0.009181067536369606,0.013933312190897513,-0.034392221738777914,-0.006090203615252434,-0.014696433600425121,-0.0028622249472144193,-0.032661518641493206,-0.044126681014081154,-0.05042661429992749,-0.04288341462622403,-0.05090780523386324,-0.002507314309783607,-0.008118003495602804,-0.5300000000000011,0.6199999999999903,-0.9699999999999989,-1.0699999999999932,1.6200000000000045,-4.040000000000006,-0.730000000000004,-1.7800000000000011,-0.3299999999999983,-3.8400000000000034,-5.189999999999998,-6.0,-5.1299999999999955,-6.030000000000001,-0.29999999999999716,-0.9799999999999898,116.26857142857138,118.55071428571428,118.08809523809529,116.40255177674953,117.18123906346742,117.23446751257606,1.580995768194158,2.731749127702467,2.5770072158370136,-1
2015-07-08,-1.68,-0.04,0.07,0.13,0.12,-0.019205220440882423,-0.004592928044499095,0.005374958757335523,-0.008396500314578836,-0.009181067536369606,0.013933312190897513,-0.034392221738777914,-0.006090203615252434,-0.03600075757899443,-0.0028622249472144193,-0.032661518641493206,-0.044126681014081154,-0.05042661429992749,-0.04288341462622403,-0.05090780523386324,-0.002507314309783607,-2.1899999999999977,-0.5300000000000011,0.6199999999999903,-0.9699999999999989,-1.0699999999999932,1.6200000000000045,-4.040000000000006,-0.730000000000004,-4.140000000000001,-0.3299999999999983,-3.8400000000000034,-5.189999999999998,-6.0,-5.1299999999999955,-6.030000000000001,-0.29999999999999716,115.33142857142853,118.12642857142858,118.05190476190484,115.53686491736812,116.61134749946348,116.82815737523114,1.2574369244808197,3.1115581235200875,2.6461228600494042,-1
2015-07-09,0.29,0.18,-0.02,-0.29,-0.24,0.0037118911377343076,-0.019205220440882423,-0.004592928044499095,0.005374958757335523,-0.008396500314578836,-0.009181067536369606,0.013933312190897513,-0.034392221738777914,-0.023107798904890457,-0.03600075757899443,-0.0028622249472144193,-0.032661518641493206,-0.044126681014081154,-0.05042661429992749,-0.04288341462622403,-0.05090780523386324,0.4200000000000017,-2.1899999999999977,-0.5300000000000011,0.6199999999999903,-0.9699999999999989,-1.0699999999999932,1.6200000000000045,-4.040000000000006,-2.6500000000000057,-4.140000000000001,-0.3299999999999983,-3.8400000000000034,-5.189999999999998,-6.0,-5.1299999999999955,-6.030000000000001,115.03142857142852,117.56571428571428,117.98571428571437,114.99262562405353,116.17491884191658,116.5012371792792,1.4564160185358288,3.218601498227996,2.7482604887975173,1
2015-07-10,1.24,0.18,-0.55,-0.2,-0.07,0.003346546496228689,0.0037118911377343076,-0.019205220440882423,-0.004592928044499095,0.005374958757335523,-0.008396500314578836,-0.009181067536369606,0.013933312190897513,-0.011364752094083065,-0.023107798904890457,-0.03600075757899443,-0.0028622249472144193,-0.032661518641493206,-0.044126681014081154,-0.05042661429992749,-0.04288341462622403,0.37999999999999545,0.4200000000000017,-2.1899999999999977,-0.5300000000000011,0.6199999999999903,-0.9699999999999989,-1.0699999999999932,1.6200000000000045,-1.3000000000000114,-2.6500000000000057,-4.140000000000001,-0.3299999999999983,-3.8400000000000034,-5.189999999999998,-6.0,-5.1299999999999955,114.55428571428567,117.13285714285713,117.79857142857149,114.67945926443093,115.84837230584412,116.24182380651928,1.197523237670992,3.301434253755182,2.900428047227293,1
2015-07-13,1.14,-0.12,-0.42,0.1,-0.31,0.007096267020850984,0.003346546496228689,0.0037118911377343076,-0.019205220440882423,-0.004592928044499095,0.005374958757335523,-0.008396500314578836,-0.009181067536369606,-0.009643443830567646,-0.011364752094083065,-0.023107798904890457,-0.03600075757899443,-0.0028622249472144193,-0.032661518641493206,-0.044126681014081154,-0.05042661429992749,0.8100000000000023,0.37999999999999545,0.4200000000000017,-2.1899999999999977,-0.5300000000000011,0.6199999999999903,-0.9699999999999989,-1.0699999999999932,-1.1099999999999994,-1.3000000000000114,-2.6500000000000057,-4.140000000000001,-0.3299999999999983,-3.8400000000000034,-5.189999999999998,-6.0,114.34571428571424,116.63714285714285,117.58047619047626,114.64709367679778,115.67438292613735,116.08336152824882,1.0149524971291313,3.112496965884027,2.9667431236803523,1
2015-07-14,0.47,0.11,0.13,-0.33,-0.36,0.024234724935221823,0.007096267020850984,0.003346546496228689,0.0037118911377343076,-0.019205220440882423,-0.004592928044499095,0.005374958757335523,-0.008396500314578836,0.019184209149153243,-0.009643443830567646,-0.011364752094083065,-0.023107798904890457,-0.03600075757899443,-0.0028622249472144193,-0.032661518641493206,-0.044126681014081154,2.8100000000000023,0.8100000000000023,0.37999999999999545,0.4200000000000017,-2.1899999999999977,-0.5300000000000011,0.6199999999999903,-0.9699999999999989,2.230000000000004,-1.1099999999999994,-1.3000000000000114,-2.6500000000000057,-4.140000000000001,-0.3299999999999983,-3.8400000000000034,-5.189999999999998,114.67714285714281,116.29071428571426,117.56619047619056,115.32533238340335,115.90011354950292,116.20260759849423,1.5283838336155149,2.685071161600203,2.9670633228673524,1
2015-07-15,-0.19,-0.81,-0.08,-0.25,-0.3,0.00025559105570449093,0.024234724935221823,0.007096267020850984,0.003346546496228689,0.0037118911377343076,-0.019205220440882423,-0.004592928044499095,0.005374958757335523,0.03864502064574015,0.019184209149153243,-0.009643443830567646,-0.011364752094083065,-0.023107798904890457,-0.03600075757899443,-0.0028622249472144193,-0.032661518641493206,0.030000000000001137,2.8100000000000023,0.8100000000000023,0.37999999999999545,0.4200000000000017,-2.1899999999999977,-0.5300000000000011,0.6199999999999903,4.450000000000003,2.230000000000004,-1.1099999999999994,-1.3000000000000114,-2.6500000000000057,-4.140000000000001,-0.3299999999999983,-3.8400000000000034,114.92428571428567,115.96071428571427,117.5295238095239,115.84150620881388,116.09951663598554,116.31324124908458,1.8249096520363326,2.16081346607354,2.9641144987845287,1
2015-07-16,0.78,-0.25,-0.62,-0.25,-0.66,0.01236046891577215,0.00025559105570449093,0.024234724935221823,0.007096267020850984,0.003346546496228689,0.0037118911377343076,-0.019205220440882423,-0.004592928044499095,0.047293598423777956,0.03864502064574015,0.019184209149153243,-0.009643443830567646,-0.011364752094083065,-0.023107798904890457,-0.03600075757899443,-0.0028622249472144193,1.4599999999999937,0.030000000000001137,2.8100000000000023,0.8100000000000023,0.37999999999999545,0.4200000000000017,-2.1899999999999977,-0.5300000000000011,5.489999999999995,4.450000000000003,2.230000000000004,-1.1099999999999994,-1.3000000000000114,-2.6500000000000057,-4.140000000000001,-0.3299999999999983,115.45571428571425,115.86214285714284,117.51904761904768,116.59363722047999,116.46744960719214,116.54906621670196,2.3584518731776978,1.9745230332389423,2.9587816829936853,1
2015-07-17,0.05,-0.68,-0.64,-0.26,-0.93,-0.004976603413519024,0.01236046891577215,0.00025559105570449093,0.024234724935221823,0.007096267020850984,0.003346546496228689,0.0037118911377343076,-0.019205220440882423,0.03897044851403024,0.047293598423777956,0.03864502064574015,0.019184209149153243,-0.009643443830567646,-0.011364752094083065,-0.023107798904890457,-0.03600075757899443,-0.5899999999999892,1.4599999999999937,0.030000000000001137,2.8100000000000023,0.8100000000000023,0.37999999999999545,0.4200000000000017,-2.1899999999999977,4.52000000000001,5.489999999999995,4.450000000000003,2.230000000000004,-1.1099999999999994,-1.3000000000000114,-2.6500000000000057,-4.140000000000001,116.21571428571426,115.7735714285714,117.48952380952389,117.01023105749354,116.70713486888742,116.7077939032101,2.26810388608975,1.820598410256495,2.9475947418029946,-1
