date,close
2017-11-21,71.36
2017-11-22,71.07
2017-11-24,71.29
2017-11-27,71.54
2017-11-28,71.39
2017-11-29,71.61
2017-11-30,72.29
2017-12-01,72.3
2017-12-04,71.02
2017-12-05,70.85
2017-12-06,70.97
2017-12-07,71.64
2017-12-08,71.88
2017-12-11,71.77
2017-12-12,72.23
2017-12-13,72.38
2017-12-14,71.76
2017-12-15,71.96
2017-12-18,72.63
2017-12-19,72.8
2017-12-20,72.71
2017-12-21,72.28
2017-12-22,71.99
2017-12-26,72.34
2017-12-27,72.45
2017-12-28,72.39
2017-12-29,72.04
2018-01-02,71.77
2018-01-03,72.1
2018-01-04,72.53
2018-01-05,73.36
2018-01-08,74.24
2018-01-09,75.11
2018-01-10,73.91
2018-01-11,74.59
2018-01-12,75.39
2018-01-16,75.54
2018-01-17,76.77
2018-01-18,76.33
2018-01-19,76.62
2018-01-22,77.48
2018-01-23,77.59
2018-01-24,78.33
2018-01-25,79.25
2018-01-26,80.09
2018-01-29,79.18
2018-01-30,78.35
2018-01-31,76.73
2018-02-01,77.82
2018-02-02,76.78
2018-02-05,73.83
2018-02-06,73.27
2018-02-07,73.86
2018-02-08,71.51
2018-02-09,72.35
2018-02-12,73.19
2018-02-13,73.24
2018-02-14,74.46
2018-02-15,78.5
2018-02-16,79.73
2018-02-20,80.35
2018-02-21,80.5
2018-02-22,80.76
2018-02-23,82.79
2018-02-26,83.3
2018-02-27,81.67
2018-02-28,80.86
2018-03-01,80.44
2018-03-02,81.28
2018-03-05,81.89
2018-03-06,81.51
2018-03-07,81.76
2018-03-08,82.54
2018-03-09,84.52
2018-03-12,84.41
2018-03-13,84.59
2018-03-14,84.35
2018-03-15,84.69
2018-03-16,84.6
2018-03-19,83.15
2018-03-20,84.66
2018-03-21,84.1
2018-03-22,82.06
2018-03-23,80.6
2018-03-26,83.73
2018-03-27,81.86
2018-03-28,81.0
2018-03-29,83.51
2018-04-02,81.21
2018-04-03,82.87
2018-04-04,82.85
2018-04-05,83.52
2018-04-06,80.97
2018-04-09,81.87
2018-04-10,83.09
2018-04-11,83.07
2018-04-12,83.96
2018-04-13,83.57
2018-04-16,84.4
2018-04-17,85.67
2018-04-18,85.97
2018-04-19,85.41
2018-04-20,85.45
2018-04-23,85.3
2018-04-24,84.35
2018-04-25,84.57
2018-04-26,84.73
2018-04-27,84.84
2018-04-30,83.48
2018-05-01,83.4
2018-05-02,79.9
2018-05-03,80.38
2018-05-04,81.56
2018-05-07,82.15
2018-05-08,82.0
2018-05-09,82.33
2018-05-10,83.46
2018-05-11,84.45
2018-05-14,84.06
2018-05-15,83.02
2018-05-16,82.85
2018-05-17,82.95
2018-05-18,84.4
2018-05-21,85.38
2018-05-22,84.38
2018-05-23,84.88
2018-05-24,84.75
2018-05-25,83.67
2018-05-29,83.15
2018-05-30,84.45
2018-05-31,83.7
2018-06-01,85.42
2018-06-04,85.39
2018-06-05,84.76
2018-06-06,85.47
2018-06-07,85.66
2018-06-08,86.78
2018-06-11,87.06
2018-06-12,87.15
2018-06-13,87.36
2018-06-14,88.15
2018-06-15,89.2
2018-06-18,88.93
2018-06-19,87.25
2018-06-20,87.0
2018-06-21,87.02
2018-06-22,85.82
2018-06-25,84.7
2018-06-26,84.01
2018-06-27,83.36
2018-06-28,84.83
2018-06-29,85.19
2018-07-02,85.65
2018-07-03,86.07
2018-07-05,86.15
2018-07-06,86.86
2018-07-09,87.49
2018-07-10,86.22
2018-07-11,84.5
2018-07-12,85.47
2018-07-13,86.14
2018-07-16,84.58
2018-07-17,85.77
2018-07-18,85.95
2018-07-19,85.42
2018-07-20,85.29
2018-07-23,83.96
2018-07-24,83.5
2018-07-25,85.64
2018-07-26,85.54
2018-07-27,85.2
2018-07-30,84.49
2018-07-31,86.48
2018-08-01,86.02
2018-08-02,91.43
2018-08-03,91.63
2018-08-06,92.58
2018-08-07,92.49
2018-08-08,93.23
2018-08-09,92.4
2018-08-10,91.7
2018-08-13,91.26
2018-08-14,91.37
2018-08-15,90.85
2018-08-16,91.54
2018-08-17,91.47
2018-08-20,92.16
2018-08-21,92.09
2018-08-22,89.67
2018-08-23,89.67
2018-08-24,89.6
2018-08-27,89.38
2018-08-28,89.55
2018-08-29,89.83
2018-08-30,89.81
2018-08-31,90.6
2018-09-04,89.97
2018-09-05,89.06
2018-09-06,89.74
2018-09-07,89.43
2018-09-10,88.87
2018-09-11,88.24
2018-09-12,88.79
2018-09-13,89.7
2018-09-14,89.01
2018-09-17,88.3
2018-09-18,89.18
2018-09-19,89.08
2018-09-20,90.06
2018-09-21,89.83
2018-09-24,89.65
2018-09-25,90.26
2018-09-26,90.36
2018-09-27,91.2
2018-09-28,91.56
2018-10-01,91.66
2018-10-02,91.83
2018-10-03,93.53
2018-10-04,91.07
2018-10-05,91.95
2018-10-08,91.47
2018-10-09,92.55
2018-10-10,89.63
2018-10-11,87.0
2018-10-12,88.9
2018-10-15,90.08
2018-10-16,91.81
2018-10-17,92.79
2018-10-18,91.83
2018-10-19,91.47
2018-10-22,92.8
2018-10-23,91.47
2018-10-24,88.77
2018-10-25,90.47
2018-10-26,88.85
2018-10-29,89.65
2018-10-30,90.18
2018-10-31,90.15
2018-11-01,94.25
2018-11-02,92.77
2018-11-05,92.72
2018-11-06,92.76
2018-11-07,95.19
2018-11-08,94.9
2018-11-09,95.27
2018-11-12,94.43
2018-11-13,94.17
2018-11-14,92.48
2018-11-15,91.62
2018-11-16,92.27
2018-11-19,90.1
2018-11-20,88.41
2018-11-21,88.68
2018-11-23,89.24
2018-11-26,89.52
2018-11-27,90.2
2018-11-28,92.8
2018-11-29,92.77
2018-11-30,93.87
2018-12-03,93.57
2018-12-04,90.57
2018-12-06,90.41
2018-12-07,88.09
2018-12-10,88.92
2018-12-11,89.8
2018-12-12,90.73
2018-12-13,90.94
2018-12-14,88.45
2018-12-17,84.94
2018-12-18,84.99
2018-12-19,83.44
2018-12-20,82.42
2018-12-21,81.68
2018-12-24,79.28
2018-12-26,82.92
2018-12-27,84.33
2018-12-28,84.49
2018-12-31,85.54
2019-01-02,84.48
2019-01-03,81.56
2019-01-04,84.76
2019-01-07,85.27
2019-01-08,86.54
2019-01-09,86.23
2019-01-10,85.9
2019-01-11,86.06
2019-01-14,84.5
2019-01-15,84.81
2019-01-16,83.21
2019-01-17,84.25
2019-01-18,84.59
2019-01-22,84.09
2019-01-23,83.69
2019-01-24,83.66
2019-01-25,84.69
2019-01-28,83.65
2019-01-29,84.41
2019-01-30,85.09
2019-01-31,86.16
2019-02-01,87.14
2019-02-04,86.97
2019-02-05,87.37
2019-02-06,87.58
2019-02-07,86.21
2019-02-08,86.83
2019-02-11,86.27
2019-02-12,87.51
2019-02-13,88.25
2019-02-14,93.26
2019-02-15,95.37
2019-02-19,94.91
2019-02-20,94.39
2019-02-21,93.47
2019-02-22,94.61
2019-02-25,94.39
2019-02-26,93.49
2019-02-27,93.8
2019-02-28,94.23
2019-03-01,95.75
2019-03-04,95.87
2019-03-05,95.78
2019-03-06,94.17
2019-03-07,92.55
2019-03-08,92.41
2019-03-11,94.73
2019-03-12,95.75
2019-03-13,96.93
2019-03-14,96.2
2019-03-15,96.91
2019-03-18,97.77
2019-03-19,98.72
2019-03-20,98.5
2019-03-21,99.64
2019-03-22,97.93
2019-03-25,97.93
2019-03-26,98.82
2019-03-27,98.52
2019-03-28,99.39
2019-03-29,100.67
2019-04-01,101.54
2019-04-02,102.04
2019-04-03,102.12
2019-04-04,101.98
2019-04-05,102.12
2019-04-08,102.23
2019-04-09,101.46
2019-04-10,101.33
2019-04-11,101.06
2019-04-12,101.67
2019-04-15,101.26
2019-04-16,99.17
2019-04-17,97.98
2019-04-18,99.03
2019-04-22,100.12
2019-04-23,101.97
2019-04-24,101.1
2019-04-25,101.83
2019-04-26,103.35
2019-04-29,101.26
2019-04-30,101.84
2019-05-01,101.79
2019-05-02,103.15
2019-05-03,103.75
2019-05-06,103.33
2019-05-07,101.37
2019-05-08,101.86
2019-05-09,101.67
2019-05-10,102.29
2019-05-13,101.35
2019-05-14,101.25
2019-05-15,101.84
2019-05-16,102.93
2019-05-17,101.97
2019-05-20,102.22
2019-05-21,102.38
2019-05-22,102.94
2019-05-23,102.89
2019-05-24,102.4
2019-05-28,102.02
2019-05-29,101.15
2019-05-30,102.33
2019-05-31,101.05
2019-06-03,103.95
2019-06-04,108.12
2019-06-05,108.5
2019-06-06,108.89
2019-06-07,110.06
2019-06-10,110.22
2019-06-11,110.16
2019-06-12,111.44
2019-06-13,110.03
2019-06-14,110.79
2019-06-17,110.81
2019-06-18,113.38
2019-06-19,114.28
2019-06-20,112.97
2019-06-21,112.88
2019-06-24,113.47
2019-06-25,113.86
2019-06-26,113.05
2019-06-27,112.76
2019-06-28,113.49
2019-07-01,113.57
2019-07-02,114.59
2019-07-03,115.34
2019-07-05,114.18
2019-07-08,114.1
2019-07-09,113.26
2019-07-10,114.57
2019-07-11,114.35
2019-07-12,113.31
2019-07-15,113.57
2019-07-16,113.48
2019-07-17,113.68
2019-07-18,114.94
2019-07-19,114.09
2019-07-22,115.94
2019-07-23,115.94
2019-07-24,115.44
2019-07-25,114.65
2019-07-26,115.11
2019-07-29,115.55
2019-07-30,115.79
2019-07-31,114.89
2019-08-01,115.7
2019-08-02,116.36
2019-08-05,112.57
2019-08-06,121.17
2019-08-07,120.89
2019-08-08,124.11
2019-08-09,125.07
2019-08-12,123.96
2019-08-13,124.7
2019-08-14,121.79
2019-08-15,123.68
2019-08-16,125.37
2019-08-19,126.75
2019-08-20,126.05
2019-08-21,127.64
2019-08-22,126.64
2019-08-23,123.07
2019-08-26,126.2
2019-08-27,125.24
2019-08-28,125.77
2019-08-29,126.68
2019-08-30,126.42
2019-09-03,127.04
2019-09-04,127.59
2019-09-05,128.07
2019-09-06,128.43
2019-09-09,126.66
2019-09-10,123.03
2019-09-11,120.7
2019-09-12,121.69
2019-09-13,121.02
2019-09-16,119.64
2019-09-17,122.42
2019-09-18,123.24
2019-09-19,124.27
2019-09-20,125.62
2019-09-23,125.08
2019-09-24,125.05
2019-09-25,124.78
2019-09-26,126.06
2019-09-27,123.9
2019-09-30,124.59
2019-10-01,125.12
2019-10-02,122.29
2019-10-03,124.28
2019-10-04,127.05
2019-10-07,126.07
2019-10-08,125.38
2019-10-09,126.43
2019-10-10,127.41
2019-10-11,128.47
2019-10-14,126.59
2019-10-15,128.71
2019-10-16,127.93
2019-10-17,128.47
2019-10-18,128.12
2019-10-21,126.45
2019-10-22,122.81
2019-10-23,121.8
2019-10-24,122.95
2019-10-25,124.36
2019-10-28,125.13
2019-10-29,126.16
2019-10-30,127.6
2019-10-31,127.92
2019-11-01,125.34
2019-11-04,124.76
2019-11-05,120.25
2019-11-06,121.47
2019-11-07,121.03
2019-11-08,117.86
2019-11-11,117.03
2019-11-12,117.2
2019-11-13,116.45
2019-11-14,116.25
2019-11-15,117.92
2019-11-18,118.8
2019-11-19,120.33
2019-11-20,119.56
2019-11-21,120.22
2019-11-22,119.81
2019-11-25,120.61
2019-11-26,121.89
2019-11-27,121.63
2019-11-29,120.52
2019-12-02,119.91
2019-12-03,120.53
2019-12-04,119.74
2019-12-05,120.11
2019-12-06,121.72
2019-12-09,121.23
2019-12-10,122.78
2019-12-11,123.56
2019-12-12,124.33
2019-12-13,124.45
2019-12-16,126.46
2019-12-17,127.1
2019-12-18,126.99
2019-12-19,128.74
2019-12-20,132.68
2019-12-23,132.37
2019-12-24,132.92
2019-12-26,133.03
2019-12-27,133.25
2019-12-30,132.21
2019-12-31,132.35
2020-01-02,134.14
2020-01-03,134.16
2020-01-06,133.13
2020-01-07,133.58
2020-01-08,133.29
2020-01-09,135.06
2020-01-10,135.57
2020-01-13,136.51
2020-01-14,137.27
2020-01-15,138.54
2020-01-16,139.24
2020-01-17,140.16
2020-01-21,141.93
2020-01-22,141.5
2020-01-23,138.34
2020-01-24,136.31
2020-01-27,135.96
2020-01-28,138.26
2020-01-29,138.51
2020-01-30,138.03
2020-01-31,134.21
2020-02-03,135.52
2020-02-04,138.97
2020-02-05,137.89
2020-02-06,138.97
2020-02-07,138.9
2020-02-10,142.55
2020-02-11,144.03
2020-02-12,142.98
2020-02-13,144.94
2020-02-14,144.17
2020-02-18,143.65
2020-02-19,144.06
2020-02-20,143.55
2020-02-21,142.23
2020-02-24,138.39
2020-02-25,134.82
2020-02-26,136.15
2020-02-27,133.95
2020-02-28,133.23
2020-03-02,138.91
2020-03-03,137.24
2020-03-04,143.62
2020-03-05,139.56
2020-03-06,137.05
2020-03-09,129.72
2020-03-10,132.72
2020-03-11,130.27
2020-03-12,120.28
2020-03-13,125.48
2020-03-16,107.04
2020-03-17,111.05
2020-03-18,105.82
2020-03-19,102.33
2020-03-20,100.94
2020-03-23,92.66
2020-03-24,103.76
2020-03-25,108.21
2020-03-26,117.91
2020-03-27,111.77
2020-03-30,116.68
2020-03-31,117.69
2020-04-01,111.92
2020-04-02,116.03
2020-04-03,114.61
2020-04-06,126.79
2020-04-07,126.11
2020-04-08,127.25
2020-04-09,128.75
2020-04-13,122.95
2020-04-14,127.82
2020-04-15,123.81
2020-04-16,127.45
2020-04-17,130.72
2020-04-20,127.39
2020-04-21,124.7
2020-04-22,125.81
2020-04-23,123.64
2020-04-24,125.91
2020-04-27,127.42
2020-04-28,123.0
2020-04-29,125.55
2020-04-30,129.31
2020-05-01,127.53
2020-05-04,127.44
2020-05-05,131.3
2020-05-06,125.69
2020-05-07,124.24
2020-05-08,125.47
2020-05-11,126.39
2020-05-12,124.01
2020-05-13,123.03
2020-05-14,126.03
2020-05-15,127.49
2020-05-18,131.42
2020-05-19,134.34
