date,close,Mkt-RF,SMB,HML,RMW,CMA
2017-01-12,17.32,-0.3,-0.65,-0.88,0.06,-0.29
2017-01-13,17.43,0.29,0.61,-0.08,-0.27,-0.15
2017-01-17,16.75,-0.49,-0.98,-0.59,0.44,0.41
2017-01-18,17.12,0.24,0.21,0.23,0.01,-0.09
2017-01-19,16.86,-0.38,-0.54,-0.03,-0.04,-0.03
2017-01-20,16.8,0.33,0.07,0.18,0.12,-0.01
2017-01-23,16.47,-0.29,-0.06,-0.3,0.44,-0.37
2017-01-24,16.5,0.83,0.78,0.8,-0.14,0.51
2017-01-25,16.34,0.84,0.2,0.35,-0.15,-0.14
2017-01-26,15.86,-0.1,-0.58,0.38,-0.09,-0.17
2017-01-27,15.96,-0.12,-0.03,-0.66,0.1,0.06
2017-01-30,15.53,-0.68,-0.72,-0.42,0.65,-0.15
2017-01-31,16.37,0.0,0.83,-0.55,-0.39,-0.21
2017-02-01,16.51,0.04,-0.05,0.03,0.26,-0.24
2017-02-02,16.6,-0.02,-0.33,-0.31,-0.35,0.2
2017-02-03,16.85,0.82,0.65,0.64,-0.49,0.36
2017-02-06,16.86,-0.27,-0.61,-0.2,0.04,-0.21
2017-02-07,16.63,-0.01,-0.37,-0.52,0.44,-0.23
2017-02-08,16.74,0.06,-0.28,-0.53,0.34,-0.1
2017-02-09,16.74,0.72,0.72,0.03,-0.27,0.04
2017-02-10,16.33,0.38,0.39,0.12,-0.02,0.15
2017-02-13,16.41,0.49,-0.27,0.33,0.06,0.05
2017-02-14,16.78,0.45,-0.16,0.33,-0.41,-0.07
2017-02-15,17.33,0.54,0.13,-0.44,0.21,-0.08
2017-02-16,17.02,-0.16,-0.2,-0.04,0.36,-0.22
2017-02-17,16.97,0.2,-0.07,-0.57,0.1,-0.38
2017-02-21,17.19,0.6,0.04,0.13,0.32,0.34
2017-02-22,17.04,-0.15,-0.37,0.11,0.55,-0.34
2017-02-23,17.15,-0.11,-0.72,0.26,-0.29,-0.45
2017-02-24,17.45,0.15,-0.08,-0.92,0.35,-0.21
2017-02-27,16.48,0.22,0.84,-0.34,-0.38,-0.11
2017-02-28,16.05,-0.42,-1.34,0.2,-0.03,-0.16
2017-03-01,16.15,1.47,0.54,0.72,-0.4,0.55
2017-03-02,16.1,-0.7,-0.56,-0.89,0.57,-0.47
2017-03-03,16.11,0.09,-0.17,0.15,-0.02,-0.08
2017-03-06,15.5,-0.38,-0.41,-0.1,-0.06,0.0
2017-03-07,14.97,-0.36,-0.35,-0.05,0.12,-0.24
2017-03-08,15.02,-0.19,-0.17,-0.82,0.53,-0.72
2017-03-09,14.82,0.04,-0.52,-0.28,-0.6,-0.16
2017-03-10,15.4,0.34,0.05,-0.39,0.27,0.02
2017-03-13,15.22,0.13,0.33,-0.02,-0.11,0.05
2017-03-14,15.26,-0.36,-0.22,0.02,0.51,-0.24
2017-03-15,15.59,0.86,0.71,-0.41,-0.16,0.55
2017-03-16,15.36,-0.06,0.44,0.24,-0.08,-0.37
2017-03-17,15.13,-0.08,0.56,-0.26,0.19,-0.03
2017-03-20,15.05,-0.25,-0.16,-0.75,-0.18,-0.04
2017-03-21,14.49,-1.48,-1.41,-0.69,0.77,0.29
2017-03-22,14.52,0.16,-0.33,-0.54,0.18,-0.12
2017-03-23,14.56,-0.03,0.74,0.46,-0.01,0.19
2017-03-24,14.37,-0.05,0.11,-0.24,-0.28,-0.32
2017-03-27,14.84,-0.05,0.47,-0.52,-0.23,-0.28
2017-03-28,14.41,0.72,-0.06,0.71,0.01,0.38
2017-03-29,15.11,0.18,0.32,-0.07,-0.34,0.13
2017-03-30,15.01,0.36,0.4,0.93,-0.12,-0.14
2017-03-31,14.78,-0.16,0.55,-0.3,0.1,0.08
2017-04-03,14.54,-0.28,-1.15,-0.11,-0.17,-0.08
2017-04-04,14.35,0.05,-0.24,0.31,-0.12,0.16
2017-04-05,14.19,-0.44,-0.83,-0.3,0.4,-0.08
2017-04-06,14.43,0.32,0.75,0.49,-0.13,0.36
2017-04-07,14.98,-0.08,0.08,-0.26,0.03,-0.03
2017-04-10,15.4,0.08,0.15,0.1,0.17,0.48
2017-04-11,15.13,-0.05,0.8,0.25,0.2,0.19
2017-04-12,15.18,-0.49,-0.94,-0.52,-0.08,-0.54
2017-04-13,15.33,-0.75,-0.33,-0.79,0.03,-0.35
2017-04-17,15.2,0.89,0.29,0.22,0.09,-0.14
2017-04-18,15.04,-0.25,0.3,-0.16,0.34,0.11
2017-04-19,15.2,-0.08,0.56,-0.38,0.45,-0.84
2017-04-20,15.24,0.83,0.58,0.27,0.3,-0.19
2017-04-21,14.99,-0.28,0.05,-0.13,0.35,-0.21
2017-04-24,15.2,1.18,0.27,0.52,-0.01,0.14
2017-04-25,15.16,0.66,0.39,-0.05,-0.38,0.29
2017-04-26,15.35,0.04,0.75,0.32,0.23,0.01
2017-04-27,15.49,0.05,-0.21,-0.96,0.23,-0.59
2017-04-28,15.38,-0.3,-0.74,-0.59,0.02,-0.21
2017-05-01,15.69,0.21,0.25,-0.13,-0.16,-0.51
2017-05-02,15.75,0.03,-0.46,-0.21,0.43,-0.34
2017-05-03,15.12,-0.19,-0.52,0.2,-0.04,0.11
2017-05-04,15.27,0.02,-0.11,-0.35,0.47,-0.71
2017-05-05,15.58,0.46,0.09,0.04,-0.27,0.64
2017-05-08,10.12,-0.04,-0.23,0.29,0.01,0.02
2017-05-09,9.92,-0.05,0.39,-0.79,0.38,-0.36
2017-05-10,9.65,0.21,0.25,0.01,-0.33,0.35
2017-05-11,10.3,-0.26,-0.4,-0.14,-0.33,-0.02
2017-05-12,10.19,-0.18,-0.38,-0.62,-0.27,-0.33
2017-05-15,10.75,0.53,0.26,0.19,-0.33,0.03
2017-05-16,10.83,-0.03,0.11,-0.09,-0.22,-0.14
2017-05-17,10.94,-1.97,-0.98,-0.53,0.51,0.3
2017-05-18,10.66,0.4,-0.01,-0.4,-0.32,-0.6
2017-05-19,10.5,0.7,-0.32,0.41,-0.09,0.77
2017-05-22,10.33,0.56,0.25,-0.31,0.03,-0.33
2017-05-23,10.17,0.18,-0.01,0.61,-0.24,0.09
2017-05-24,10.12,0.24,-0.22,-0.49,0.18,-0.31
2017-05-25,9.97,0.42,-0.35,-0.77,0.67,-0.62
2017-05-26,10.2,0.06,-0.02,0.09,0.2,0.15
2017-05-30,10.09,-0.19,-0.54,-0.32,0.67,-0.01
2017-05-31,10.0,-0.02,-0.05,-0.56,0.32,-0.08
2017-06-01,10.55,0.95,1.0,0.04,-0.22,0.04
2017-06-02,10.69,0.35,0.41,-0.8,0.3,-0.49
2017-06-05,10.92,-0.17,-0.46,0.0,-0.2,0.02
2017-06-06,11.04,-0.28,0.1,-0.07,-0.57,0.35
2017-06-07,11.08,0.15,-0.13,0.02,0.56,-0.68
2017-06-08,11.45,0.18,1.2,0.92,-0.68,-0.03
2017-06-09,11.2,-0.12,0.28,2.39,-0.22,1.12
2017-06-12,11.0,-0.11,-0.19,0.35,0.01,0.61
2017-06-13,10.97,0.55,0.06,-0.14,-0.28,-0.09
2017-06-14,10.75,-0.17,-0.54,-0.55,0.18,-0.51
2017-06-15,10.2,-0.3,-0.3,-0.12,0.04,-0.07
2017-06-16,10.29,-0.03,-0.25,-0.18,-0.55,0.14
2017-06-19,10.7,0.86,0.11,-0.75,0.01,-0.08
2017-06-20,10.84,-0.73,-0.44,-0.51,-0.2,-0.25
2017-06-21,11.43,-0.07,-0.22,-1.69,-0.12,-1.15
2017-06-22,11.87,0.02,0.46,-0.42,-0.1,-0.05
2017-06-23,11.73,0.24,0.74,-0.5,-0.39,0.04
2017-06-26,12.02,0.04,0.07,0.69,0.25,0.19
2017-06-27,11.47,-0.85,-0.21,1.33,0.35,0.33
2017-06-28,11.84,1.02,0.8,0.21,-0.14,-0.08
2017-06-29,11.82,-0.83,0.08,1.38,-0.24,0.35
2017-06-30,11.87,0.14,-0.1,-0.24,0.21,0.29
2017-07-03,12.12,0.24,0.46,1.21,-0.53,0.65
2017-07-05,12.5,0.12,-0.71,-0.57,0.14,-0.69
2017-07-06,12.38,-0.95,-0.45,0.12,0.21,-0.03
2017-07-07,12.33,0.7,0.4,-0.41,0.22,-0.52
2017-07-10,12.28,0.05,-0.44,-0.09,-0.12,-0.11
2017-07-11,12.62,0.0,0.31,-0.53,-0.31,0.15
2017-07-12,12.7,0.72,0.06,-0.53,0.11,-0.23
2017-07-13,13.18,0.17,-0.01,0.36,0.03,0.2
2017-07-14,13.02,0.42,-0.22,-0.51,0.18,0.03
2017-07-17,12.8,0.0,0.22,0.13,0.19,0.07
2017-07-18,12.85,0.04,-0.38,-0.33,-0.1,-0.41
2017-07-19,13.01,0.59,0.48,0.03,-0.24,0.13
2017-07-20,12.91,-0.01,0.05,-0.01,0.1,-0.23
2017-07-21,12.87,-0.08,-0.44,-0.28,0.04,-0.28
2017-07-24,13.16,-0.03,0.12,-0.2,-0.2,-0.38
2017-07-25,13.48,0.38,0.44,0.92,-0.18,0.7
2017-07-26,13.22,-0.06,-0.46,-0.7,-0.18,0.04
2017-07-27,12.66,-0.14,-0.64,0.45,0.25,0.42
2017-07-28,12.16,-0.17,-0.08,0.24,-0.2,0.18
2017-07-31,11.98,-0.11,-0.26,0.44,-0.12,0.15
2017-08-01,12.25,0.24,-0.18,0.18,0.24,-0.48
2017-08-02,12.19,-0.08,-1.15,0.15,0.08,-0.35
2017-08-03,12.34,-0.21,-0.34,-0.29,0.3,-0.27
2017-08-04,12.7,0.25,0.34,0.36,-0.15,0.03
2017-08-07,13.3,0.16,-0.1,-0.61,0.29,-0.37
2017-08-08,12.25,-0.24,-0.1,0.21,-0.32,-0.14
2017-08-09,11.94,-0.14,-0.8,-0.1,0.1,0.04
2017-08-10,11.54,-1.49,-0.31,0.26,0.25,0.13
2017-08-11,12.08,0.2,0.17,-0.88,0.38,-0.12
2017-08-14,11.93,1.03,0.28,0.06,0.0,-0.45
2017-08-15,11.94,-0.11,-0.86,-0.04,-0.15,-0.25
2017-08-16,11.89,0.18,-0.15,-0.45,0.32,-0.13
2017-08-17,13.14,-1.59,-0.16,-0.15,-0.03,0.13
2017-08-18,13.31,-0.15,0.14,0.21,-0.27,-0.01
2017-08-21,13.17,0.06,-0.29,-0.22,0.17,-0.09
2017-08-22,13.12,1.06,-0.02,-0.25,-0.2,0.11
2017-08-23,12.93,-0.32,0.14,0.4,-0.48,0.09
2017-08-24,13.35,-0.14,0.58,0.18,-0.47,0.09
2017-08-25,13.14,0.18,0.18,0.58,0.16,0.26
2017-08-28,13.43,0.08,0.32,-0.74,0.21,-0.19
2017-08-29,13.29,0.1,0.09,-0.39,0.03,0.1
2017-08-30,13.3,0.53,0.01,-0.32,0.1,-0.46
2017-08-31,13.68,0.62,0.39,-0.42,-0.29,-0.1
2017-09-01,13.62,0.27,0.44,0.44,-0.06,0.35
2017-09-05,13.33,-0.81,-0.01,-0.95,-0.07,0.54
2017-09-06,13.38,0.28,-0.02,0.13,-0.32,0.09
2017-09-07,13.43,-0.07,0.02,-0.93,0.01,0.08
2017-09-08,13.83,-0.16,0.12,0.36,0.25,-0.14
2017-09-11,14.05,1.08,-0.08,0.63,-0.33,-0.11
2017-09-12,13.42,0.43,0.35,0.71,0.11,0.18
2017-09-13,12.71,0.11,0.31,0.36,-0.33,0.09
2017-09-14,12.29,-0.12,-0.05,-0.07,-0.32,0.23
2017-09-15,12.11,0.19,0.24,0.12,0.3,0.0
2017-09-18,11.84,0.24,0.41,0.2,-0.47,0.21
2017-09-19,12.1,0.15,-0.21,0.35,0.02,0.07
2017-09-20,12.11,0.16,0.29,0.52,-0.18,0.31
2017-09-21,12.27,-0.28,0.17,0.37,-0.02,-0.08
2017-09-22,12.32,0.12,0.43,0.12,0.36,0.28
2017-09-25,12.17,-0.25,0.35,0.63,-0.26,0.65
2017-09-26,11.95,0.05,0.45,0.13,0.59,-0.12
2017-09-27,12.51,0.63,1.41,0.17,-0.25,-0.53
2017-09-28,12.54,0.13,0.15,-0.07,-0.11,-0.2
2017-09-29,12.68,0.35,-0.12,-0.28,-0.06,-0.35
2017-10-02,13.49,0.5,0.87,0.16,-0.19,0.26
2017-10-03,13.0,0.26,-0.03,-0.02,-0.04,-0.1
2017-10-04,13.67,0.05,-0.35,-0.45,-0.11,0.0
2017-10-05,13.99,0.55,-0.31,0.35,-0.28,-0.17
2017-10-06,13.54,-0.08,-0.1,-0.25,0.18,-0.36
2017-10-09,13.58,-0.22,-0.3,-0.05,0.1,-0.18
2017-10-10,13.7,0.24,0.01,0.41,0.09,0.08
2017-10-11,13.83,0.16,-0.26,-0.22,-0.1,-0.07
2017-10-12,13.87,-0.18,-0.1,-0.51,0.18,0.11
2017-10-13,13.91,0.04,-0.27,0.11,0.19,-0.01
2017-10-16,13.59,0.17,-0.27,0.37,0.0,-0.08
2017-10-17,13.78,0.01,-0.34,-0.27,0.35,-0.18
2017-10-18,13.83,0.14,0.35,0.21,0.36,-0.14
2017-10-19,14.14,0.02,-0.34,0.17,0.12,0.04
2017-10-20,14.09,0.57,0.02,0.28,0.12,0.04
2017-10-23,13.86,-0.45,-0.38,0.12,0.27,-0.25
2017-10-24,13.75,0.2,-0.1,0.47,0.02,-0.15
2017-10-25,13.53,-0.51,0.01,0.11,0.23,-0.42
2017-10-26,13.62,0.2,0.07,0.23,0.19,-0.16
2017-10-27,13.78,0.82,-0.08,-1.02,0.14,-1.32
2017-10-30,13.73,-0.46,-0.76,-0.06,-0.58,-0.43
2017-10-31,13.56,0.23,0.75,-0.22,-0.17,0.22
2017-11-01,13.83,0.05,-0.8,0.15,-0.09,-0.07
2017-11-02,13.84,0.06,-0.01,0.49,-0.23,0.34
2017-11-03,14.17,0.31,-0.53,-0.7,-0.16,-0.17
2017-11-06,14.35,0.06,0.16,0.19,-0.62,0.03
2017-11-07,14.0,-0.2,-1.41,-0.37,0.41,-0.03
2017-11-08,13.4,0.12,-0.03,-0.62,0.6,-0.01
2017-11-09,13.25,-0.41,0.0,0.22,-0.01,0.1
2017-11-10,13.57,0.01,0.05,-0.38,0.2,0.15
2017-11-13,13.42,0.09,-0.3,0.02,0.07,-0.74
2017-11-14,13.07,-0.22,-0.08,0.0,0.95,-0.4
2017-11-15,13.13,-0.52,0.04,0.24,-0.08,0.15
2017-11-16,13.48,1.01,0.78,-0.52,0.52,0.32
2017-11-17,13.65,-0.14,0.73,0.29,-0.16,0.35
2017-11-20,13.65,0.21,0.62,0.0,0.27,-0.01
2017-11-21,14.0,0.67,0.35,-0.35,0.04,-0.62
2017-11-22,14.09,-0.05,0.09,-0.03,-0.26,0.16
2017-11-24,13.77,0.21,0.01,-0.45,0.04,-0.09
2017-11-27,13.57,-0.06,-0.32,0.03,0.59,-0.1
2017-11-28,13.49,1.06,0.57,0.86,0.32,0.03
2017-11-29,13.77,0.02,0.3,1.44,0.81,0.6
2017-11-30,14.38,0.82,-0.6,-0.51,-0.19,0.02
2017-12-01,14.33,-0.22,-0.33,0.37,-0.43,0.33
2017-12-04,14.06,-0.1,-0.14,1.23,1.0,0.57
2017-12-05,14.44,-0.43,-0.45,-0.24,0.18,-0.11
2017-12-06,14.48,-0.09,-0.52,-0.52,0.42,-0.5
2017-12-07,14.55,0.42,0.28,-0.17,-0.27,0.07
2017-12-08,14.9,0.51,-0.42,-0.13,-0.08,0.07
2017-12-11,14.77,0.26,-0.41,-0.14,-0.08,0.07
2017-12-12,14.68,0.07,-0.47,0.52,0.03,0.1
2017-12-13,15.07,0.02,0.62,-0.88,0.27,-0.07
2017-12-14,14.84,-0.47,-0.75,-0.21,-0.15,-0.12
2017-12-15,15.0,0.92,0.68,0.03,0.4,-0.51
2017-12-18,14.89,0.67,0.82,0.26,0.26,0.16
2017-12-19,14.81,-0.3,-0.34,-0.26,0.26,0.38
2017-12-20,14.86,0.01,0.38,0.05,-0.17,0.27
2017-12-21,15.06,0.24,0.32,0.63,-0.75,0.32
2017-12-22,14.9,-0.07,-0.21,-0.2,-0.13,0.2
2017-12-26,14.94,-0.07,0.32,-0.06,-0.17,0.57
2017-12-27,15.01,0.05,-0.16,-0.19,0.08,-0.12
2017-12-28,14.94,0.22,0.09,0.04,-0.15,-0.2
2017-12-29,14.6,-0.57,-0.3,0.02,0.17,0.15
2018-01-02,15.02,0.85,0.31,-0.22,-0.45,0.22
2018-01-03,15.23,0.59,-0.48,-0.21,-0.75,-0.08
2018-01-04,15.37,0.42,-0.23,0.24,-0.04,0.3
2018-01-05,15.45,0.66,-0.36,-0.27,0.39,-0.36
2018-01-08,15.53,0.19,-0.21,0.07,-0.1,0.04
2018-01-09,15.38,0.15,-0.37,-0.02,-0.15,-0.06
2018-01-10,15.16,-0.07,0.14,0.58,-0.34,0.0
2018-01-11,15.09,0.87,1.14,0.29,-0.11,0.47
2018-01-12,15.18,0.66,-0.32,0.17,-0.11,0.15
2018-01-16,14.62,-0.49,-1.01,-0.02,0.39,-0.33
2018-01-17,14.99,0.95,-0.07,-0.15,-0.08,-0.03
2018-01-18,15.21,-0.18,-0.45,-0.25,0.27,-0.29
2018-01-19,15.04,0.57,0.94,-0.07,0.1,0.14
2018-01-22,15.38,0.77,-0.34,-0.14,-0.52,0.19
2018-01-23,15.97,0.22,0.07,-0.33,-0.28,-0.25
2018-01-24,15.55,-0.13,-0.7,0.39,0.01,0.14
2018-01-25,15.62,0.07,0.12,-0.49,0.13,-0.17
2018-01-26,15.6,1.11,-0.64,-0.5,0.38,-0.18
2018-01-29,15.34,-0.62,-0.02,-0.26,0.18,-0.29
2018-01-30,15.08,-1.06,0.1,-0.17,0.34,-0.33
2018-01-31,14.55,-0.07,-0.66,0.06,0.22,-0.08
2018-02-01,14.7,0.03,0.15,0.5,-0.58,0.03
2018-02-02,14.45,-2.13,-0.01,-0.27,0.56,-0.44
2018-02-05,13.82,-4.03,0.64,-0.56,0.21,-0.16
2018-02-06,14.05,1.67,-0.47,-0.23,0.1,-0.19
2018-02-07,14.05,-0.37,0.57,0.26,0.33,0.32
2018-02-08,13.51,-3.67,0.82,0.48,0.37,0.09
2018-02-09,13.76,1.36,-0.57,0.11,0.17,-0.47
2018-02-12,14.05,1.36,-0.44,-0.29,-0.23,-0.19
2018-02-13,13.92,0.31,0.1,-0.23,0.19,-0.03
2018-02-14,14.11,1.52,0.3,0.46,-0.67,-0.07
2018-02-15,14.09,1.21,-0.17,-0.65,0.15,-0.29
2018-02-16,13.89,0.03,0.35,0.13,0.0,0.09
2018-02-20,13.88,-0.62,-0.28,-0.25,-0.22,-0.52
2018-02-21,14.09,-0.43,0.8,0.2,0.09,-0.28
2018-02-22,13.96,0.01,-0.05,-0.39,0.09,0.45
2018-02-23,14.1,1.54,-0.36,-0.14,-0.13,-0.1
2018-02-26,14.59,1.12,-0.46,-0.07,-0.15,-0.23
2018-02-27,14.19,-1.25,-0.2,0.01,-0.03,-0.05
2018-02-28,14.58,-1.1,-0.43,-0.31,0.24,-0.27
2018-03-01,14.78,-1.18,0.96,-0.04,-0.27,0.05
2018-03-02,15.44,0.7,1.1,-0.5,-0.4,-0.39
2018-03-05,15.83,1.06,-0.41,0.25,-0.6,0.09
2018-03-06,15.68,0.36,0.68,0.1,0.27,-0.02
2018-03-07,15.55,0.05,0.78,-0.45,-0.08,-0.43
2018-03-08,15.58,0.37,-0.58,-0.33,-0.03,-0.18
2018-03-09,15.73,1.7,-0.2,0.28,-0.25,-0.04
2018-03-12,15.59,-0.09,0.43,-0.06,-0.35,-0.23
2018-03-13,15.25,-0.67,0.1,0.0,0.45,0.05
2018-03-14,15.31,-0.53,0.15,-0.54,-0.11,-0.42
2018-03-15,15.07,-0.18,-0.41,0.31,0.07,-0.14
2018-03-16,14.94,0.25,0.47,0.2,0.05,0.32
2018-03-19,14.65,-1.38,0.4,0.41,0.37,0.12
2018-03-20,14.57,0.15,-0.12,-0.38,-0.03,-0.11
2018-03-21,14.56,-0.06,0.7,0.45,-1.09,0.8
2018-03-22,14.14,-2.54,0.39,-0.46,0.21,0.04
2018-03-23,13.86,-2.09,0.1,-0.2,0.08,0.73
2018-03-26,14.29,2.67,-0.64,0.02,0.05,-0.6
2018-03-27,13.92,-1.87,-0.24,0.4,0.71,0.55
2018-03-28,14.06,-0.35,0.18,0.65,0.71,0.07
2018-03-29,14.2,1.41,-0.28,-0.21,-0.34,-0.18
2018-04-02,13.8,-2.29,-0.07,0.39,0.11,-0.09
2018-04-03,13.96,1.24,-0.04,0.17,0.26,0.12
2018-04-04,13.98,1.17,0.33,-0.32,0.07,-0.14
2018-04-05,14.19,0.75,0.06,0.48,0.12,0.25
2018-04-06,13.65,-2.19,0.38,-0.06,0.11,0.04
2018-04-09,13.64,0.3,-0.25,-0.5,-0.76,-0.31
2018-04-10,13.86,1.77,0.34,-0.12,-0.83,0.37
2018-04-11,13.78,-0.49,0.8,-0.31,-0.61,0.27
2018-04-12,13.77,0.84,-0.16,0.19,-0.2,0.0
2018-04-13,13.7,-0.37,-0.11,-0.25,-0.13,0.14
2018-04-16,13.27,0.82,0.14,-0.04,0.82,0.03
2018-04-17,13.66,1.09,0.01,-1.18,-0.21,-0.46
2018-04-18,13.99,0.13,0.24,0.01,-0.23,0.42
2018-04-19,13.83,-0.49,-0.29,1.08,-0.48,0.1
2018-04-20,13.71,-0.81,0.11,0.62,-0.58,0.28
2018-04-23,13.94,-0.05,-0.07,0.2,0.31,0.07
2018-04-24,13.77,-1.3,0.63,0.98,0.09,0.23
2018-04-25,13.69,0.1,-0.28,0.01,0.4,0.16
2018-04-26,13.78,0.96,-0.54,-0.85,-0.48,-0.48
2018-04-27,13.4,0.01,-0.27,0.07,0.63,0.09
2018-04-30,13.24,-0.8,-0.05,-0.07,-0.48,-0.02
2018-05-01,14.16,0.24,0.25,-0.53,0.01,-0.97
2018-05-02,14.12,-0.63,1.24,-0.28,0.01,-0.03
2018-05-03,13.87,-0.25,-0.58,-0.17,0.0,-0.1
2018-05-04,14.24,1.3,-0.03,-0.23,-0.38,0.06
2018-05-07,14.56,0.42,0.39,-0.36,-0.52,-0.32
2018-05-08,14.63,0.07,0.49,0.26,-0.25,0.14
2018-05-09,13.81,0.89,-0.23,0.24,-0.88,-0.01
2018-05-10,13.73,0.84,-0.37,-0.04,0.25,-0.33
2018-05-11,14.25,0.19,0.11,-0.37,0.2,0.13
2018-05-14,14.98,0.05,-0.28,0.12,-0.18,0.5
2018-05-15,14.88,-0.55,0.71,0.41,-0.08,0.43
2018-05-16,14.97,0.49,0.68,-0.24,0.36,0.1
2018-05-17,15.07,0.02,0.87,0.25,-0.32,0.3
2018-05-18,15.11,-0.23,0.46,-0.58,0.05,-0.2
2018-05-21,15.01,0.72,-0.19,0.44,0.2,0.07
2018-05-22,15.1,-0.42,-0.66,0.59,-0.29,-0.39
2018-05-23,15.31,0.29,-0.07,-0.72,-0.04,-0.37
2018-05-24,15.52,-0.16,0.32,-0.31,0.48,0.09
2018-05-25,16.17,-0.21,0.22,-0.4,0.61,-0.52
2018-05-29,16.33,-1.03,1.1,-1.03,0.17,-0.03
2018-05-30,16.4,1.31,0.05,0.35,-0.7,0.2
2018-05-31,16.3,-0.7,0.04,-0.4,-0.51,-0.16
2018-06-01,16.63,1.06,-0.21,-0.13,-0.02,-0.17
2018-06-04,16.59,0.48,0.14,-0.46,1.03,-0.29
2018-06-05,16.37,0.16,0.79,-0.41,0.22,0.12
2018-06-06,16.33,0.86,-0.28,0.17,-0.02,0.15
2018-06-07,16.34,-0.14,-0.24,0.92,0.13,0.59
2018-06-08,17.26,0.31,0.04,-0.4,0.24,-0.19
2018-06-11,17.96,0.12,0.15,-0.16,0.22,0.24
2018-06-12,17.43,0.23,0.19,-0.61,0.07,-0.17
2018-06-13,17.44,-0.33,0.06,-0.21,-0.47,-0.16
2018-06-14,17.72,0.27,0.2,-0.99,0.0,-0.59
2018-06-15,17.57,-0.08,0.1,-0.25,0.64,-0.15
2018-06-18,17.44,-0.09,0.76,0.09,-0.41,0.04
2018-06-19,17.62,-0.38,0.51,-0.18,-0.25,-0.37
2018-06-20,17.82,0.23,0.66,-0.52,-0.11,0.08
2018-06-21,17.63,-0.73,-0.57,0.32,0.44,0.13
2018-06-22,17.67,0.11,-0.05,0.44,-0.57,0.86
2018-06-25,17.02,-1.48,-0.48,0.56,0.56,0.14
2018-06-26,16.84,0.27,0.51,-0.2,-0.51,0.1
2018-06-27,16.14,-1.02,-0.99,0.39,-0.12,0.52
2018-06-28,16.4,0.58,-0.19,-0.51,-0.17,-0.56
2018-06-29,16.56,0.07,-0.23,-0.24,-0.21,0.01
2018-07-02,16.78,0.36,0.45,-0.35,-0.01,-0.53
2018-07-03,16.8,-0.44,0.75,0.08,-0.31,0.46
2018-07-05,16.7,0.87,0.39,-0.4,0.35,-0.17
2018-07-06,17.0,0.87,0.0,-0.37,-0.23,-0.12
2018-07-09,17.17,0.93,-0.28,0.77,0.0,-0.19
2018-07-10,16.91,0.21,-0.84,-0.08,0.1,0.27
2018-07-11,16.76,-0.69,-0.05,-0.52,-0.09,-0.32
2018-07-12,17.07,0.86,-0.41,-1.09,-0.02,-0.49
2018-07-13,16.9,0.08,-0.17,-0.28,0.35,0.19
2018-07-16,17.07,-0.16,-0.61,0.84,-0.2,-0.16
2018-07-17,17.18,0.48,0.15,-0.69,0.13,-0.23
2018-07-18,17.24,0.27,-0.14,0.6,-0.16,-0.14
2018-07-19,17.36,-0.34,0.93,-0.37,0.21,0.04
2018-07-20,17.46,-0.1,-0.16,0.08,0.09,-0.24
2018-07-23,17.59,0.15,-0.18,0.37,-0.21,-0.2
2018-07-24,17.27,0.22,-1.33,0.52,0.46,0.1
2018-07-25,17.69,0.83,-0.58,-1.21,0.05,-0.31
2018-07-26,17.78,-0.2,0.75,0.61,-0.02,0.61
2018-07-27,17.34,-0.82,-1.2,1.15,0.51,0.52
2018-07-30,17.48,-0.7,-0.02,1.67,0.25,1.01
2018-07-31,17.63,0.51,0.69,-0.96,0.31,0.27
2018-08-01,17.72,-0.13,0.01,-0.3,-0.17,-0.74
2018-08-02,18.18,0.67,0.22,-0.73,-0.03,-0.57
2018-08-03,17.97,0.31,-0.92,0.56,0.63,0.37
2018-08-06,17.99,0.46,0.23,-0.33,-0.29,-0.22
2018-08-07,18.16,0.29,-0.05,-0.14,-0.33,-0.12
2018-08-08,20.12,-0.04,-0.13,0.22,-0.07,-0.06
2018-08-09,20.91,-0.05,0.34,-0.32,0.06,-0.26
2018-08-10,20.95,-0.6,0.34,-0.23,-0.27,0.25
2018-08-13,20.95,-0.46,-0.22,-0.31,0.32,-0.01
2018-08-14,20.54,0.69,0.31,0.23,0.36,0.2
2018-08-15,19.78,-0.91,-0.53,-0.11,0.66,-0.11
2018-08-16,20.6,0.86,-0.04,0.27,-0.08,0.4
2018-08-17,20.57,0.3,0.12,0.04,0.19,0.15
2018-08-20,20.63,0.25,0.15,0.18,0.09,0.15
2018-08-21,20.5,0.33,0.9,0.14,-0.21,-0.22
2018-08-22,20.39,0.05,0.3,-0.46,-0.51,-0.29
2018-08-23,20.15,-0.19,-0.1,-0.32,0.0,-0.17
2018-08-24,20.19,0.62,-0.1,-0.51,-0.32,-0.19
2018-08-27,20.05,0.74,-0.62,-0.11,-0.2,-0.35
2018-08-28,20.19,-0.01,-0.13,-0.29,0.12,-0.05
2018-08-29,20.27,0.56,-0.14,-0.59,-0.15,-0.3
2018-08-30,20.66,-0.41,0.23,-0.43,-0.24,-0.12
2018-08-31,21.14,0.08,0.45,-0.43,0.18,-0.14
2018-09-04,21.01,-0.11,-0.32,-0.08,-0.01,-0.16
2018-09-05,20.95,-0.41,-0.04,0.7,0.45,0.57
2018-09-06,20.52,-0.44,-0.39,-0.12,0.43,0.33
