date,close,Mkt-RF,SMB,HML,RMW,CMA
2017-01-05,27.1,-0.21,-1.0,-0.8,-0.15,-0.08
2017-01-06,26.9,0.29,-0.71,-0.31,-0.29,-0.29
2017-01-09,26.6,-0.37,-0.31,-1.04,0.2,-0.52
2017-01-10,26.1,0.16,1.01,0.56,-0.03,0.07
2017-01-11,25.2,0.31,-0.23,0.53,0.16,0.27
2017-01-12,24.9,-0.3,-0.65,-0.88,0.06,-0.29
2017-01-13,25.1,0.29,0.61,-0.08,-0.27,-0.15
2017-01-17,23.8,-0.49,-0.98,-0.59,0.44,0.41
2017-01-18,24.1,0.24,0.21,0.23,0.01,-0.09
2017-01-19,23.5,-0.38,-0.54,-0.03,-0.04,-0.03
2017-01-20,23.45,0.33,0.07,0.18,0.12,-0.01
2017-01-23,24.7,-0.29,-0.06,-0.3,0.44,-0.37
2017-01-24,24.88,0.83,0.78,0.8,-0.14,0.51
2017-01-25,25.9,0.84,0.2,0.35,-0.15,-0.14
2017-01-26,26.0,-0.1,-0.58,0.38,-0.09,-0.17
2017-01-27,26.0,-0.12,-0.03,-0.66,0.1,0.06
2017-01-30,25.45,-0.68,-0.72,-0.42,0.65,-0.15
2017-01-31,27.05,0.0,0.83,-0.55,-0.39,-0.21
2017-02-01,26.7,0.04,-0.05,0.03,0.26,-0.24
2017-02-02,26.05,-0.02,-0.33,-0.31,-0.35,0.2
2017-02-03,26.75,0.82,0.65,0.64,-0.49,0.36
2017-02-06,25.0,-0.27,-0.61,-0.2,0.04,-0.21
2017-02-07,24.65,-0.01,-0.37,-0.52,0.44,-0.23
2017-02-08,25.2,0.06,-0.28,-0.53,0.34,-0.1
2017-02-09,25.75,0.72,0.72,0.03,-0.27,0.04
2017-02-10,25.8,0.38,0.39,0.12,-0.02,0.15
2017-02-13,26.2,0.49,-0.27,0.33,0.06,0.05
2017-02-14,26.4,0.45,-0.16,0.33,-0.41,-0.07
2017-02-15,26.6,0.54,0.13,-0.44,0.21,-0.08
2017-02-16,26.2,-0.16,-0.2,-0.04,0.36,-0.22
2017-02-17,26.1,0.2,-0.07,-0.57,0.1,-0.38
2017-02-21,25.85,0.6,0.04,0.13,0.32,0.34
2017-02-22,25.1,-0.15,-0.37,0.11,0.55,-0.34
2017-02-23,25.35,-0.11,-0.72,0.26,-0.29,-0.45
2017-02-24,25.3,0.15,-0.08,-0.92,0.35,-0.21
2017-02-27,26.65,0.22,0.84,-0.34,-0.38,-0.11
2017-02-28,25.7,-0.42,-1.34,0.2,-0.03,-0.16
2017-03-01,26.0,1.47,0.54,0.72,-0.4,0.55
2017-03-02,27.4,-0.7,-0.56,-0.89,0.57,-0.47
2017-03-03,28.75,0.09,-0.17,0.15,-0.02,-0.08
2017-03-06,29.75,-0.38,-0.41,-0.1,-0.06,0.0
2017-03-07,26.4,-0.36,-0.35,-0.05,0.12,-0.24
2017-03-08,27.8,-0.19,-0.17,-0.82,0.53,-0.72
2017-03-09,27.35,0.04,-0.52,-0.28,-0.6,-0.16
2017-03-10,26.35,0.34,0.05,-0.39,0.27,0.02
2017-03-13,27.55,0.13,0.33,-0.02,-0.11,0.05
2017-03-14,27.35,-0.36,-0.22,0.02,0.51,-0.24
2017-03-15,28.5,0.86,0.71,-0.41,-0.16,0.55
2017-03-16,27.95,-0.06,0.44,0.24,-0.08,-0.37
2017-03-17,28.9,-0.08,0.56,-0.26,0.19,-0.03
2017-03-20,29.9,-0.25,-0.16,-0.75,-0.18,-0.04
2017-03-21,28.45,-1.48,-1.41,-0.69,0.77,0.29
2017-03-22,28.45,0.16,-0.33,-0.54,0.18,-0.12
2017-03-23,28.4,-0.03,0.74,0.46,-0.01,0.19
2017-03-24,29.95,-0.05,0.11,-0.24,-0.28,-0.32
2017-03-27,30.8,-0.05,0.47,-0.52,-0.23,-0.28
2017-03-28,30.85,0.72,-0.06,0.71,0.01,0.38
2017-03-29,30.75,0.18,0.32,-0.07,-0.34,0.13
2017-03-30,31.25,0.36,0.4,0.93,-0.12,-0.14
2017-03-31,31.3,-0.16,0.55,-0.3,0.1,0.08
2017-04-03,31.25,-0.28,-1.15,-0.11,-0.17,-0.08
2017-04-04,30.9,0.05,-0.24,0.31,-0.12,0.16
2017-04-05,30.15,-0.44,-0.83,-0.3,0.4,-0.08
2017-04-06,30.2,0.32,0.75,0.49,-0.13,0.36
2017-04-07,31.2,-0.08,0.08,-0.26,0.03,-0.03
2017-04-10,31.3,0.08,0.15,0.1,0.17,0.48
2017-04-11,31.18,-0.05,0.8,0.25,0.2,0.19
2017-04-12,31.35,-0.49,-0.94,-0.52,-0.08,-0.54
2017-04-13,31.05,-0.75,-0.33,-0.79,0.03,-0.35
2017-04-17,31.25,0.89,0.29,0.22,0.09,-0.14
2017-04-18,31.85,-0.25,0.3,-0.16,0.34,0.11
2017-04-19,32.45,-0.08,0.56,-0.38,0.45,-0.84
2017-04-20,32.75,0.83,0.58,0.27,0.3,-0.19
2017-04-21,32.15,-0.28,0.05,-0.13,0.35,-0.21
2017-04-24,32.4,1.18,0.27,0.52,-0.01,0.14
2017-04-25,32.95,0.66,0.39,-0.05,-0.38,0.29
2017-04-26,33.25,0.04,0.75,0.32,0.23,0.01
2017-04-27,33.2,0.05,-0.21,-0.96,0.23,-0.59
2017-04-28,32.6,-0.3,-0.74,-0.59,0.02,-0.21
2017-05-01,33.65,0.21,0.25,-0.13,-0.16,-0.51
2017-05-02,33.25,0.03,-0.46,-0.21,0.43,-0.34
2017-05-03,32.75,-0.19,-0.52,0.2,-0.04,0.11
2017-05-04,32.25,0.02,-0.11,-0.35,0.47,-0.71
2017-05-05,32.05,0.46,0.09,0.04,-0.27,0.64
2017-05-08,31.9,-0.04,-0.23,0.29,0.01,0.02
2017-05-09,32.9,-0.05,0.39,-0.79,0.38,-0.36
2017-05-10,31.9,0.21,0.25,0.01,-0.33,0.35
2017-05-11,33.4,-0.26,-0.4,-0.14,-0.33,-0.02
2017-05-12,33.25,-0.18,-0.38,-0.62,-0.27,-0.33
2017-05-15,32.65,0.53,0.26,0.19,-0.33,0.03
2017-05-16,33.55,-0.03,0.11,-0.09,-0.22,-0.14
2017-05-17,32.95,-1.97,-0.98,-0.53,0.51,0.3
2017-05-18,33.65,0.4,-0.01,-0.4,-0.32,-0.6
2017-05-19,33.7,0.7,-0.32,0.41,-0.09,0.77
2017-05-22,34.15,0.56,0.25,-0.31,0.03,-0.33
2017-05-23,34.55,0.18,-0.01,0.61,-0.24,0.09
2017-05-24,34.55,0.24,-0.22,-0.49,0.18,-0.31
2017-05-25,34.15,0.42,-0.35,-0.77,0.67,-0.62
2017-05-26,35.75,0.06,-0.02,0.09,0.2,0.15
2017-05-30,35.4,-0.19,-0.54,-0.32,0.67,-0.01
2017-05-31,37.6,-0.02,-0.05,-0.56,0.32,-0.08
2017-06-01,38.75,0.95,1.0,0.04,-0.22,0.04
2017-06-02,40.05,0.35,0.41,-0.8,0.3,-0.49
2017-06-05,39.05,-0.17,-0.46,0.0,-0.2,0.02
2017-06-06,39.65,-0.28,0.1,-0.07,-0.57,0.35
2017-06-07,40.45,0.15,-0.13,0.02,0.56,-0.68
2017-06-08,41.05,0.18,1.2,0.92,-0.68,-0.03
2017-06-09,38.85,-0.12,0.28,2.39,-0.22,1.12
2017-06-12,38.55,-0.11,-0.19,0.35,0.01,0.61
2017-06-13,38.6,0.55,0.06,-0.14,-0.28,-0.09
2017-06-14,38.85,-0.17,-0.54,-0.55,0.18,-0.51
2017-06-15,39.15,-0.3,-0.3,-0.12,0.04,-0.07
2017-06-16,38.65,-0.03,-0.25,-0.18,-0.55,0.14
2017-06-19,40.25,0.86,0.11,-0.75,0.01,-0.08
2017-06-20,41.4,-0.73,-0.44,-0.51,-0.2,-0.25
2017-06-21,42.75,-0.07,-0.22,-1.69,-0.12,-1.15
2017-06-22,43.65,0.02,0.46,-0.42,-0.1,-0.05
2017-06-23,44.15,0.24,0.74,-0.5,-0.39,0.04
2017-06-26,44.1,0.04,0.07,0.69,0.25,0.19
2017-06-27,41.85,-0.85,-0.21,1.33,0.35,0.33
2017-06-28,43.2,1.02,0.8,0.21,-0.14,-0.08
2017-06-29,42.8,-0.83,0.08,1.38,-0.24,0.35
2017-06-30,43.1,0.14,-0.1,-0.24,0.21,0.29
2017-07-03,43.6,0.24,0.46,1.21,-0.53,0.65
2017-07-05,42.75,0.12,-0.71,-0.57,0.14,-0.69
2017-07-06,42.85,-0.95,-0.45,0.12,0.21,-0.03
2017-07-07,43.15,0.7,0.4,-0.41,0.22,-0.52
2017-07-10,43.35,0.05,-0.44,-0.09,-0.12,-0.11
2017-07-11,44.05,0.0,0.31,-0.53,-0.31,0.15
2017-07-12,44.4,0.72,0.06,-0.53,0.11,-0.23
2017-07-13,44.05,0.17,-0.01,0.36,0.03,0.2
2017-07-14,44.25,0.42,-0.22,-0.51,0.18,0.03
2017-07-17,41.95,0.0,0.22,0.13,0.19,0.07
2017-07-18,43.05,0.04,-0.38,-0.33,-0.1,-0.41
2017-07-19,43.55,0.59,0.48,0.03,-0.24,0.13
2017-07-20,42.3,-0.01,0.05,-0.01,0.1,-0.23
2017-07-21,42.2,-0.08,-0.44,-0.28,0.04,-0.28
2017-07-24,43.5,-0.03,0.12,-0.2,-0.2,-0.38
2017-07-25,42.8,0.38,0.44,0.92,-0.18,0.7
2017-07-26,42.2,-0.06,-0.46,-0.7,-0.18,0.04
2017-07-27,41.1,-0.14,-0.64,0.45,0.25,0.42
2017-07-28,41.0,-0.17,-0.08,0.24,-0.2,0.18
2017-07-31,40.45,-0.11,-0.26,0.44,-0.12,0.15
2017-08-01,40.45,0.24,-0.18,0.18,0.24,-0.48
2017-08-02,40.6,-0.08,-1.15,0.15,0.08,-0.35
2017-08-03,41.7,-0.21,-0.34,-0.29,0.3,-0.27
2017-08-04,41.05,0.25,0.34,0.36,-0.15,0.03
2017-08-07,42.1,0.16,-0.1,-0.61,0.29,-0.37
2017-08-08,41.7,-0.24,-0.1,0.21,-0.32,-0.14
2017-08-09,41.2,-0.14,-0.8,-0.1,0.1,0.04
2017-08-10,40.35,-1.49,-0.31,0.26,0.25,0.13
2017-08-11,41.4,0.2,0.17,-0.88,0.38,-0.12
2017-08-14,42.7,1.03,0.28,0.06,0.0,-0.45
2017-08-15,44.3,-0.11,-0.86,-0.04,-0.15,-0.25
2017-08-16,45.65,0.18,-0.15,-0.45,0.32,-0.13
2017-08-17,43.5,-1.59,-0.16,-0.15,-0.03,0.13
2017-08-18,43.2,-0.15,0.14,0.21,-0.27,-0.01
2017-08-21,43.95,0.06,-0.29,-0.22,0.17,-0.09
2017-08-22,46.3,1.06,-0.02,-0.25,-0.2,0.11
2017-08-23,45.0,-0.32,0.14,0.4,-0.48,0.09
2017-08-24,45.0,-0.14,0.58,0.18,-0.47,0.09
2017-08-25,43.95,0.18,0.18,0.58,0.16,0.26
2017-08-28,44.75,0.08,0.32,-0.74,0.21,-0.19
2017-08-29,43.75,0.1,0.09,-0.39,0.03,0.1
2017-08-30,43.55,0.53,0.01,-0.32,0.1,-0.46
2017-08-31,45.8,0.62,0.39,-0.42,-0.29,-0.1
2017-09-01,47.4,0.27,0.44,0.44,-0.06,0.35
2017-09-05,47.05,-0.81,-0.01,-0.95,-0.07,0.54
2017-09-06,46.75,0.28,-0.02,0.13,-0.32,0.09
2017-09-07,47.8,-0.07,0.02,-0.93,0.01,0.08
2017-09-08,48.6,-0.16,0.12,0.36,0.25,-0.14
2017-09-11,48.2,1.08,-0.08,0.63,-0.33,-0.11
2017-09-12,48.35,0.43,0.35,0.71,0.11,0.18
2017-09-13,47.9,0.11,0.31,0.36,-0.33,0.09
2017-09-14,48.85,-0.12,-0.05,-0.07,-0.32,0.23
2017-09-15,49.05,0.19,0.24,0.12,0.3,0.0
2017-09-18,49.65,0.24,0.41,0.2,-0.47,0.21
2017-09-19,38.05,0.15,-0.21,0.35,0.02,0.07
2017-09-20,36.75,0.16,0.29,0.52,-0.18,0.31
2017-09-21,39.4,-0.28,0.17,0.37,-0.02,-0.08
2017-09-22,39.0,0.12,0.43,0.12,0.36,0.28
2017-09-25,39.1,-0.25,0.35,0.63,-0.26,0.65
2017-09-26,37.7,0.05,0.45,0.13,0.59,-0.12
2017-09-27,39.05,0.63,1.41,0.17,-0.25,-0.53
2017-09-28,39.3,0.13,0.15,-0.07,-0.11,-0.2
2017-09-29,40.0,0.35,-0.12,-0.28,-0.06,-0.35
2017-10-02,40.9,0.5,0.87,0.16,-0.19,0.26
2017-10-03,41.1,0.26,-0.03,-0.02,-0.04,-0.1
2017-10-04,41.35,0.05,-0.35,-0.45,-0.11,0.0
2017-10-05,41.75,0.55,-0.31,0.35,-0.28,-0.17
2017-10-06,42.4,-0.08,-0.1,-0.25,0.18,-0.36
2017-10-09,41.15,-0.22,-0.3,-0.05,0.1,-0.18
2017-10-10,41.1,0.24,0.01,0.41,0.09,0.08
2017-10-11,41.2,0.16,-0.26,-0.22,-0.1,-0.07
2017-10-12,41.3,-0.18,-0.1,-0.51,0.18,0.11
2017-10-13,41.35,0.04,-0.27,0.11,0.19,-0.01
2017-10-16,41.2,0.17,-0.27,0.37,0.0,-0.08
2017-10-17,41.05,0.01,-0.34,-0.27,0.35,-0.18
2017-10-18,41.25,0.14,0.35,0.21,0.36,-0.14
2017-10-19,42.6,0.02,-0.34,0.17,0.12,0.04
2017-10-20,41.85,0.57,0.02,0.28,0.12,0.04
2017-10-23,41.4,-0.45,-0.38,0.12,0.27,-0.25
2017-10-24,41.55,0.2,-0.1,0.47,0.02,-0.15
2017-10-25,41.5,-0.51,0.01,0.11,0.23,-0.42
2017-10-26,39.85,0.2,0.07,0.23,0.19,-0.16
2017-10-27,41.25,0.82,-0.08,-1.02,0.14,-1.32
2017-10-30,40.9,-0.46,-0.76,-0.06,-0.58,-0.43
2017-10-31,41.6,0.23,0.75,-0.22,-0.17,0.22
2017-11-01,41.95,0.05,-0.8,0.15,-0.09,-0.07
2017-11-02,41.5,0.06,-0.01,0.49,-0.23,0.34
2017-11-03,42.05,0.31,-0.53,-0.7,-0.16,-0.17
2017-11-06,41.1,0.06,0.16,0.19,-0.62,0.03
2017-11-07,36.4,-0.2,-1.41,-0.37,0.41,-0.03
2017-11-08,36.9,0.12,-0.03,-0.62,0.6,-0.01
2017-11-09,36.55,-0.41,0.0,0.22,-0.01,0.1
2017-11-10,37.25,0.01,0.05,-0.38,0.2,0.15
2017-11-13,37.8,0.09,-0.3,0.02,0.07,-0.74
2017-11-14,37.2,-0.22,-0.08,0.0,0.95,-0.4
2017-11-15,37.6,-0.52,0.04,0.24,-0.08,0.15
2017-11-16,37.9,1.01,0.78,-0.52,0.52,0.32
2017-11-17,38.0,-0.14,0.73,0.29,-0.16,0.35
2017-11-20,38.1,0.21,0.62,0.0,0.27,-0.01
2017-11-21,38.7,0.67,0.35,-0.35,0.04,-0.62
2017-11-22,39.05,-0.05,0.09,-0.03,-0.26,0.16
2017-11-24,39.5,0.21,0.01,-0.45,0.04,-0.09
2017-11-27,38.9,-0.06,-0.32,0.03,0.59,-0.1
2017-11-28,39.15,1.06,0.57,0.86,0.32,0.03
2017-11-29,37.85,0.02,0.3,1.44,0.81,0.6
2017-11-30,37.8,0.82,-0.6,-0.51,-0.19,0.02
2017-12-01,37.2,-0.22,-0.33,0.37,-0.43,0.33
2017-12-04,37.15,-0.1,-0.14,1.23,1.0,0.57
2017-12-05,37.1,-0.43,-0.45,-0.24,0.18,-0.11
2017-12-06,36.45,-0.09,-0.52,-0.52,0.42,-0.5
2017-12-07,37.55,0.42,0.28,-0.17,-0.27,0.07
2017-12-08,38.15,0.51,-0.42,-0.13,-0.08,0.07
2017-12-11,37.95,0.26,-0.41,-0.14,-0.08,0.07
2017-12-12,38.15,0.07,-0.47,0.52,0.03,0.1
2017-12-13,40.0,0.02,0.62,-0.88,0.27,-0.07
2017-12-14,38.6,-0.47,-0.75,-0.21,-0.15,-0.12
2017-12-15,39.65,0.92,0.68,0.03,0.4,-0.51
2017-12-18,38.8,0.67,0.82,0.26,0.26,0.16
2017-12-19,38.0,-0.3,-0.34,-0.26,0.26,0.38
2017-12-20,38.05,0.01,0.38,0.05,-0.17,0.27
2017-12-21,38.65,0.24,0.32,0.63,-0.75,0.32
2017-12-22,38.85,-0.07,-0.21,-0.2,-0.13,0.2
2017-12-26,38.95,-0.07,0.32,-0.06,-0.17,0.57
2017-12-27,38.7,0.05,-0.16,-0.19,0.08,-0.12
2017-12-28,40.8,0.22,0.09,0.04,-0.15,-0.2
2017-12-29,39.85,-0.57,-0.3,0.02,0.17,0.15
2018-01-02,40.45,0.85,0.31,-0.22,-0.45,0.22
2018-01-03,41.7,0.59,-0.48,-0.21,-0.75,-0.08
2018-01-04,39.75,0.42,-0.23,0.24,-0.04,0.3
2018-01-05,41.5,0.66,-0.36,-0.27,0.39,-0.36
2018-01-08,40.95,0.19,-0.21,0.07,-0.1,0.04
2018-01-09,42.7,0.15,-0.37,-0.02,-0.15,-0.06
2018-01-10,43.65,-0.07,0.14,0.58,-0.34,0.0
2018-01-11,44.75,0.87,1.14,0.29,-0.11,0.47
2018-01-12,44.15,0.66,-0.32,0.17,-0.11,0.15
2018-01-16,42.75,-0.49,-1.01,-0.02,0.39,-0.33
2018-01-17,46.5,0.95,-0.07,-0.15,-0.08,-0.03
2018-01-18,43.55,-0.18,-0.45,-0.25,0.27,-0.29
2018-01-19,46.9,0.57,0.94,-0.07,0.1,0.14
2018-01-22,44.25,0.77,-0.34,-0.14,-0.52,0.19
2018-01-23,44.7,0.22,0.07,-0.33,-0.28,-0.25
2018-01-24,43.15,-0.13,-0.7,0.39,0.01,0.14
2018-01-25,43.0,0.07,0.12,-0.49,0.13,-0.17
2018-01-26,41.45,1.11,-0.64,-0.5,0.38,-0.18
2018-01-29,41.05,-0.62,-0.02,-0.26,0.18,-0.29
2018-01-30,40.25,-1.06,0.1,-0.17,0.34,-0.33
2018-01-31,39.05,-0.07,-0.66,0.06,0.22,-0.08
2018-02-01,40.7,0.03,0.15,0.5,-0.58,0.03
2018-02-02,39.15,-2.13,-0.01,-0.27,0.56,-0.44
2018-02-05,38.4,-4.03,0.64,-0.56,0.21,-0.16
2018-02-06,37.3,1.67,-0.47,-0.23,0.1,-0.19
2018-02-07,38.1,-0.37,0.57,0.26,0.33,0.32
2018-02-08,37.15,-3.67,0.82,0.48,0.37,0.09
2018-02-09,37.2,1.36,-0.57,0.11,0.17,-0.47
2018-02-12,38.65,1.36,-0.44,-0.29,-0.23,-0.19
2018-02-13,38.1,0.31,0.1,-0.23,0.19,-0.03
2018-02-14,39.4,1.52,0.3,0.46,-0.67,-0.07
2018-02-15,39.15,1.21,-0.17,-0.65,0.15,-0.29
2018-02-16,38.35,0.03,0.35,0.13,0.0,0.09
2018-02-20,37.25,-0.62,-0.28,-0.25,-0.22,-0.52
2018-02-21,38.1,-0.43,0.8,0.2,0.09,-0.28
2018-02-22,38.45,0.01,-0.05,-0.39,0.09,0.45
2018-02-23,39.4,1.54,-0.36,-0.14,-0.13,-0.1
2018-02-26,38.9,1.12,-0.46,-0.07,-0.15,-0.23
2018-02-27,38.1,-1.25,-0.2,0.01,-0.03,-0.05
2018-02-28,38.9,-1.1,-0.43,-0.31,0.24,-0.27
2018-03-01,38.75,-1.18,0.96,-0.04,-0.27,0.05
2018-03-02,39.65,0.7,1.1,-0.5,-0.4,-0.39
2018-03-05,41.3,1.06,-0.41,0.25,-0.6,0.09
2018-03-06,41.7,0.36,0.68,0.1,0.27,-0.02
2018-03-07,43.05,0.05,0.78,-0.45,-0.08,-0.43
2018-03-08,44.1,0.37,-0.58,-0.33,-0.03,-0.18
2018-03-09,44.85,1.7,-0.2,0.28,-0.25,-0.04
2018-03-12,45.15,-0.09,0.43,-0.06,-0.35,-0.23
2018-03-13,44.9,-0.67,0.1,0.0,0.45,0.05
2018-03-14,43.15,-0.53,0.15,-0.54,-0.11,-0.42
2018-03-15,43.18,-0.18,-0.41,0.31,0.07,-0.14
2018-03-16,44.7,0.25,0.47,0.2,0.05,0.32
2018-03-19,44.6,-1.38,0.4,0.41,0.37,0.12
2018-03-20,45.35,0.15,-0.12,-0.38,-0.03,-0.11
2018-03-21,44.05,-0.06,0.7,0.45,-1.09,0.8
2018-03-22,44.05,-2.54,0.39,-0.46,0.21,0.04
2018-03-23,44.45,-2.09,0.1,-0.2,0.08,0.73
2018-03-26,44.9,2.67,-0.64,0.02,0.05,-0.6
2018-03-27,45.15,-1.87,-0.24,0.4,0.71,0.55
2018-03-28,45.8,-0.35,0.18,0.65,0.71,0.07
2018-03-29,45.8,1.41,-0.28,-0.21,-0.34,-0.18
2018-04-02,44.15,-2.29,-0.07,0.39,0.11,-0.09
2018-04-03,45.2,1.24,-0.04,0.17,0.26,0.12
2018-04-04,45.5,1.17,0.33,-0.32,0.07,-0.14
2018-04-05,45.3,0.75,0.06,0.48,0.12,0.25
2018-04-06,44.1,-2.19,0.38,-0.06,0.11,0.04
2018-04-09,45.35,0.3,-0.25,-0.5,-0.76,-0.31
2018-04-10,45.8,1.77,0.34,-0.12,-0.83,0.37
2018-04-11,45.65,-0.49,0.8,-0.31,-0.61,0.27
2018-04-12,46.05,0.84,-0.16,0.19,-0.2,0.0
2018-04-13,45.25,-0.37,-0.11,-0.25,-0.13,0.14
2018-04-16,45.3,0.82,0.14,-0.04,0.82,0.03
2018-04-17,46.35,1.09,0.01,-1.18,-0.21,-0.46
2018-04-18,48.05,0.13,0.24,0.01,-0.23,0.42
2018-04-19,48.85,-0.49,-0.29,1.08,-0.48,0.1
2018-04-20,48.5,-0.81,0.11,0.62,-0.58,0.28
2018-04-23,47.5,-0.05,-0.07,0.2,0.31,0.07
2018-04-24,46.75,-1.3,0.63,0.98,0.09,0.23
2018-04-25,47.35,0.1,-0.28,0.01,0.4,0.16
2018-04-26,47.6,0.96,-0.54,-0.85,-0.48,-0.48
2018-04-27,47.7,0.01,-0.27,0.07,0.63,0.09
2018-04-30,46.9,-0.8,-0.05,-0.07,-0.48,-0.02
2018-05-01,46.95,0.24,0.25,-0.53,0.01,-0.97
2018-05-02,46.85,-0.63,1.24,-0.28,0.01,-0.03
2018-05-03,46.15,-0.25,-0.58,-0.17,0.0,-0.1
2018-05-04,45.85,1.3,-0.03,-0.23,-0.38,0.06
2018-05-07,45.1,0.42,0.39,-0.36,-0.52,-0.32
2018-05-08,44.65,0.07,0.49,0.26,-0.25,0.14
2018-05-09,47.95,0.89,-0.23,0.24,-0.88,-0.01
2018-05-10,49.9,0.84,-0.37,-0.04,0.25,-0.33
2018-05-11,57.05,0.19,0.11,-0.37,0.2,0.13
2018-05-14,57.15,0.05,-0.28,0.12,-0.18,0.5
2018-05-15,58.1,-0.55,0.71,0.41,-0.08,0.43
2018-05-16,58.35,0.49,0.68,-0.24,0.36,0.1
2018-05-17,56.5,0.02,0.87,0.25,-0.32,0.3
2018-05-18,56.1,-0.23,0.46,-0.58,0.05,-0.2
2018-05-21,55.0,0.72,-0.19,0.44,0.2,0.07
2018-05-22,54.55,-0.42,-0.66,0.59,-0.29,-0.39
2018-05-23,54.95,0.29,-0.07,-0.72,-0.04,-0.37
2018-05-24,55.65,-0.16,0.32,-0.31,0.48,0.09
2018-05-25,57.25,-0.21,0.22,-0.4,0.61,-0.52
2018-05-29,56.05,-1.03,1.1,-1.03,0.17,-0.03
2018-05-30,57.35,1.31,0.05,0.35,-0.7,0.2
2018-05-31,56.35,-0.7,0.04,-0.4,-0.51,-0.16
2018-06-01,57.7,1.06,-0.21,-0.13,-0.02,-0.17
2018-06-04,58.05,0.48,0.14,-0.46,1.03,-0.29
2018-06-05,55.15,0.16,0.79,-0.41,0.22,0.12
2018-06-06,54.7,0.86,-0.28,0.17,-0.02,0.15
2018-06-07,54.2,-0.14,-0.24,0.92,0.13,0.59
2018-06-08,54.0,0.31,0.04,-0.4,0.24,-0.19
2018-06-11,54.7,0.12,0.15,-0.16,0.22,0.24
2018-06-12,54.0,0.23,0.19,-0.61,0.07,-0.17
2018-06-13,54.05,-0.33,0.06,-0.21,-0.47,-0.16
2018-06-14,53.75,0.27,0.2,-0.99,0.0,-0.59
2018-06-15,54.95,-0.08,0.1,-0.25,0.64,-0.15
2018-06-18,54.15,-0.09,0.76,0.09,-0.41,0.04
2018-06-19,55.2,-0.38,0.51,-0.18,-0.25,-0.37
2018-06-20,58.05,0.23,0.66,-0.52,-0.11,0.08
2018-06-21,58.35,-0.73,-0.57,0.32,0.44,0.13
2018-06-22,57.05,0.11,-0.05,0.44,-0.57,0.86
2018-06-25,56.65,-1.48,-0.48,0.56,0.56,0.14
2018-06-26,57.4,0.27,0.51,-0.2,-0.51,0.1
2018-06-27,58.15,-1.02,-0.99,0.39,-0.12,0.52
2018-06-28,58.35,0.58,-0.19,-0.51,-0.17,-0.56
2018-06-29,59.85,0.07,-0.23,-0.24,-0.21,0.01
2018-07-02,56.55,0.36,0.45,-0.35,-0.01,-0.53
2018-07-03,53.4,-0.44,0.75,0.08,-0.31,0.46
2018-07-05,51.2,0.87,0.39,-0.4,0.35,-0.17
2018-07-06,52.4,0.87,0.0,-0.37,-0.23,-0.12
2018-07-09,52.1,0.93,-0.28,0.77,0.0,-0.19
2018-07-10,52.7,0.21,-0.84,-0.08,0.1,0.27
2018-07-11,52.95,-0.69,-0.05,-0.52,-0.09,-0.32
2018-07-12,53.65,0.86,-0.41,-1.09,-0.02,-0.49
2018-07-13,51.7,0.08,-0.17,-0.28,0.35,0.19
2018-07-16,52.7,-0.16,-0.61,0.84,-0.2,-0.16
2018-07-17,53.55,0.48,0.15,-0.69,0.13,-0.23
2018-07-18,54.7,0.27,-0.14,0.6,-0.16,-0.14
2018-07-19,54.25,-0.34,0.93,-0.37,0.21,0.04
2018-07-20,54.88,-0.1,-0.16,0.08,0.09,-0.24
2018-07-23,55.35,0.15,-0.18,0.37,-0.21,-0.2
2018-07-24,54.4,0.22,-1.33,0.52,0.46,0.1
2018-07-25,54.55,0.83,-0.58,-1.21,0.05,-0.31
2018-07-26,53.35,-0.2,0.75,0.61,-0.02,0.61
2018-07-27,53.45,-0.82,-1.2,1.15,0.51,0.52
2018-07-30,52.95,-0.7,-0.02,1.67,0.25,1.01
2018-07-31,52.95,0.51,0.69,-0.96,0.31,0.27
2018-08-01,53.3,-0.13,0.01,-0.3,-0.17,-0.74
2018-08-02,54.3,0.67,0.22,-0.73,-0.03,-0.57
2018-08-03,52.75,0.31,-0.92,0.56,0.63,0.37
2018-08-06,53.0,0.46,0.23,-0.33,-0.29,-0.22
2018-08-07,53.35,0.29,-0.05,-0.14,-0.33,-0.12
2018-08-08,48.7,-0.04,-0.13,0.22,-0.07,-0.06
2018-08-09,48.1,-0.05,0.34,-0.32,0.06,-0.26
2018-08-10,46.15,-0.6,0.34,-0.23,-0.27,0.25
2018-08-13,43.5,-0.46,-0.22,-0.31,0.32,-0.01
2018-08-14,42.7,0.69,0.31,0.23,0.36,0.2
2018-08-15,43.25,-0.91,-0.53,-0.11,0.66,-0.11
2018-08-16,43.5,0.86,-0.04,0.27,-0.08,0.4
2018-08-17,44.8,0.3,0.12,0.04,0.19,0.15
2018-08-20,44.4,0.25,0.15,0.18,0.09,0.15
2018-08-21,44.35,0.33,0.9,0.14,-0.21,-0.22
2018-08-22,44.65,0.05,0.3,-0.46,-0.51,-0.29
2018-08-23,44.85,-0.19,-0.1,-0.32,0.0,-0.17
2018-08-24,44.55,0.62,-0.1,-0.51,-0.32,-0.19
2018-08-27,44.75,0.74,-0.62,-0.11,-0.2,-0.35
2018-08-28,44.95,-0.01,-0.13,-0.29,0.12,-0.05
2018-08-29,45.45,0.56,-0.14,-0.59,-0.15,-0.3
