date,close,Mkt-RF,SMB,HML,RMW,CMA
2015-10-02,98.28,1.48,0.28,-0.84,-0.1,-0.03
2015-10-05,99.26,1.93,0.74,0.77,0.14,0.64
2015-10-06,97.54,-0.43,-0.09,1.73,0.35,0.57
2015-10-07,100.27,0.94,0.68,-0.24,-0.23,-0.01
2015-10-08,100.81,0.84,0.35,0.76,0.54,0.75
2015-10-09,100.65,0.12,0.1,-1.08,0.16,-0.16
2015-10-12,99.51,0.06,-0.43,-0.07,0.12,-0.1
2015-10-13,98.19,-0.74,-0.66,0.69,0.29,0.21
2015-10-14,98.39,-0.6,-0.27,-0.03,-0.48,0.36
2015-10-15,101.64,1.56,0.59,-0.15,-1.1,-0.5
2015-10-16,102.83,0.36,-0.55,-0.35,0.0,0.02
2015-10-19,103.61,0.0,0.09,-0.71,0.13,-0.34
2015-10-20,101.66,-0.15,0.17,1.21,0.48,0.27
2015-10-21,101.73,-0.74,-0.88,-0.18,0.46,0.23
2015-10-22,107.6,1.5,-0.76,0.47,0.06,0.56
2015-10-23,107.99,1.09,-0.09,-0.59,0.19,-0.84
2015-10-26,108.63,-0.2,-0.46,-0.72,0.2,-0.17
2015-10-27,110.96,-0.42,-1.06,-0.88,-0.42,-0.5
2015-10-28,108.13,1.43,1.5,0.64,-0.68,-0.24
2015-10-29,109.21,-0.2,-0.89,0.1,0.41,-0.2
2015-10-30,108.13,-0.41,0.21,-0.55,0.35,0.08
2015-11-02,109.6,1.25,0.9,-0.02,-0.49,-0.05
2015-11-03,109.1,0.32,0.47,0.22,0.03,-0.09
2015-11-04,108.98,-0.26,0.18,-0.33,-0.61,-0.68
2015-11-05,107.83,-0.08,0.04,0.46,0.04,0.14
2015-11-06,108.34,0.14,0.85,0.28,-0.54,-0.2
2015-11-09,108.11,-0.95,-0.26,-0.04,-0.65,-0.01
2015-11-10,108.85,0.13,0.01,0.27,-0.11,0.21
2015-11-11,107.19,-0.43,-0.57,-0.18,-0.13,0.06
2015-11-12,104.23,-1.45,-0.56,-0.45,0.17,-0.28
2015-11-13,102.57,-1.06,0.32,0.39,-0.61,0.42
2015-11-16,103.81,1.39,-0.53,0.45,0.18,-0.15
2015-11-17,104.53,-0.11,-0.24,-0.66,0.02,-0.17
2015-11-18,108.13,1.61,-0.02,-0.09,-0.09,-0.4
2015-11-19,106.51,-0.13,-0.28,-0.11,0.16,0.14
2015-11-20,106.54,0.35,0.4,-0.42,0.29,0.01
2015-11-23,106.36,-0.01,0.61,-0.35,0.12,-0.17
2015-11-24,106.57,0.21,0.75,0.26,0.24,0.1
2015-11-25,107.78,0.09,0.84,-0.55,-0.08,-0.1
2015-11-27,108.0,0.09,0.19,-0.29,-0.18,0.07
2015-11-30,105.96,-0.47,0.2,0.69,-0.24,0.09
2015-12-01,105.85,0.97,-0.64,0.24,-0.09,-0.14
2015-12-02,104.44,-1.01,0.19,-0.7,0.02,-0.15
2015-12-03,101.38,-1.5,-0.2,0.43,0.33,0.17
2015-12-04,104.07,1.86,-1.06,-0.52,0.12,-0.33
2015-12-07,102.91,-0.84,-0.87,-0.66,0.68,0.18
2015-12-08,103.53,-0.59,0.27,-1.23,-0.15,-0.77
2015-12-09,101.95,-0.83,-0.21,0.42,0.47,0.63
2015-12-10,102.62,0.3,0.08,-0.22,0.11,-0.16
2015-12-11,100.03,-2.03,-0.2,-0.06,0.18,0.34
2015-12-14,100.49,0.29,-1.12,-0.19,0.14,-0.33
2015-12-15,101.97,1.1,0.2,0.77,-0.83,0.13
2015-12-16,103.34,1.47,0.01,-0.64,-0.11,-0.17
2015-12-17,102.36,-1.46,0.31,-0.31,-0.23,-0.06
2015-12-18,101.6,-1.7,0.7,-0.39,-0.29,0.19
2015-12-21,102.63,0.74,-0.18,-0.06,-0.14,0.04
2015-12-22,102.86,0.89,0.02,0.51,0.2,0.5
2015-12-23,103.14,1.3,0.23,0.58,-0.01,0.14
2015-12-24,103.58,-0.11,0.27,-0.03,-0.21,0.08
2015-12-28,101.68,-0.29,-0.54,-0.38,0.08,-0.07
2015-12-29,103.36,1.05,0.03,-0.31,0.03,-0.33
2015-12-30,102.16,-0.74,-0.17,-0.13,0.04,0.15
2015-12-31,101.19,-0.92,-0.21,0.25,-0.12,0.1
2016-01-04,98.01,-1.59,-0.73,0.53,0.35,0.42
2016-01-05,99.26,0.12,-0.25,0.01,0.03,0.35
2016-01-06,100.3,-1.35,-0.21,-0.01,0.15,0.04
2016-01-07,96.25,-2.44,-0.27,0.08,0.48,0.43
2016-01-08,96.45,-1.11,-0.52,-0.03,0.21,0.04
2016-01-11,96.5,-0.06,-0.62,0.34,0.65,0.43
2016-01-12,97.1,0.71,-0.45,-0.78,-0.03,-0.31
2016-01-13,92.54,-2.67,-0.56,0.78,0.37,0.68
2016-01-14,93.02,1.65,-0.08,-0.4,-0.62,-0.47
2016-01-15,91.84,-2.14,0.41,-0.21,0.32,0.33
2016-01-19,89.9,-0.2,-1.38,-0.07,0.3,0.26
2016-01-20,90.55,-0.94,1.68,-1.24,0.18,-0.55
2016-01-21,88.87,0.45,-0.46,0.01,0.47,0.6
2016-01-22,91.83,2.08,0.13,-0.19,-0.46,-0.76
2016-01-25,90.61,-1.71,-0.51,-0.99,0.3,-0.01
2016-01-26,92.21,1.52,0.58,1.22,0.58,0.72
2016-01-27,89.63,-1.11,-0.37,1.71,-0.24,1.06
2016-01-28,87.53,0.49,-0.58,1.26,-0.25,-0.5
2016-01-29,83.0,2.57,0.58,0.37,0.0,0.45
2016-02-01,84.05,-0.04,-0.32,-0.95,0.08,-0.41
2016-02-02,82.71,-2.0,-0.13,-0.35,0.29,0.4
2016-02-03,86.39,0.46,-0.21,0.45,0.42,0.37
2016-02-04,86.68,0.27,0.37,0.33,0.2,0.1
2016-02-05,85.14,-2.06,-0.72,1.75,1.07,1.44
2016-02-08,85.26,-1.51,0.11,0.89,1.63,0.97
2016-02-09,87.25,-0.1,-0.56,-0.28,-0.06,0.03
2016-02-10,87.8,0.01,-0.22,-0.55,-0.28,-0.79
2016-02-11,87.36,-1.17,0.28,-1.48,0.32,-0.4
2016-02-12,89.44,1.98,-0.28,1.14,-0.39,0.3
2016-02-16,91.15,1.78,0.54,-0.56,0.03,-0.27
2016-02-17,89.36,1.75,-0.15,-0.64,-0.38,-0.48
2016-02-18,88.99,-0.51,-0.01,0.21,0.34,0.53
2016-02-19,87.44,0.06,0.29,-0.62,-0.64,-0.41
2016-02-22,89.1,1.43,-0.18,0.24,0.25,-0.21
2016-02-23,88.35,-1.22,0.38,-0.52,0.77,0.5
2016-02-24,89.36,0.53,0.64,-0.33,0.01,0.11
2016-02-25,90.16,1.1,-0.45,0.22,-0.1,-0.25
2016-02-26,88.1,-0.01,0.87,0.26,-0.53,0.02
2016-02-29,87.25,-0.69,0.7,0.26,0.13,0.43
2016-03-01,89.69,2.34,-0.64,0.3,-0.5,-0.54
2016-03-02,88.8,0.54,0.59,0.7,-0.7,-0.08
2016-03-03,87.83,0.51,0.56,0.65,0.31,0.4
2016-03-04,87.21,0.37,0.33,0.29,0.1,0.03
2016-03-07,89.65,0.21,1.32,0.55,-0.39,0.44
2016-03-08,88.66,-1.27,-1.26,-0.49,0.62,0.14
2016-03-09,87.83,0.5,0.11,0.38,0.18,0.11
2016-03-10,88.64,-0.11,-0.74,0.63,0.31,0.18
2016-03-11,89.65,1.69,0.29,0.19,-0.4,-0.32
2016-03-14,90.46,-0.12,-0.14,-0.87,0.01,-0.23
2016-03-15,89.44,-0.36,-1.42,0.67,0.46,0.07
2016-03-16,90.28,0.63,0.11,-0.04,0.56,-0.04
2016-03-17,89.53,0.72,0.97,0.59,0.15,0.67
2016-03-18,90.27,0.54,0.41,-0.19,-0.26,0.19
2016-03-21,92.67,0.1,-0.27,-0.31,-0.08,-0.35
2016-03-22,93.72,-0.05,-0.08,-0.44,-0.3,-0.26
2016-03-23,90.08,-0.86,-1.2,-0.09,0.61,0.01
2016-03-24,91.32,0.0,0.42,-0.05,0.05,-0.01
2016-03-28,92.46,0.04,-0.04,0.14,-0.04,0.25
2016-03-29,92.2,1.07,1.64,-1.18,0.19,-0.57
2016-03-30,91.97,0.41,-0.27,0.15,-0.06,0.01
2016-03-31,91.86,-0.11,0.41,-0.48,-0.12,-0.11
2016-04-01,94.12,0.64,-0.34,-0.62,-0.36,-0.14
2016-04-04,94.24,-0.41,-0.33,-0.74,-0.25,-0.23
2016-04-05,95.57,-0.94,-0.18,-0.36,0.06,0.18
2016-04-06,97.44,1.14,0.05,-0.82,-0.47,-0.63
2016-04-07,95.57,-1.23,-0.09,-0.35,-0.01,0.22
2016-04-08,96.09,0.29,0.12,0.69,0.36,0.28
2016-04-11,95.83,-0.28,0.01,0.95,-0.01,0.29
2016-04-12,97.24,0.99,0.01,0.85,0.04,-0.15
2016-04-13,97.19,1.23,0.95,0.35,-0.46,-0.35
2016-04-14,98.19,0.03,-0.26,0.18,-0.36,-0.11
2016-04-15,98.29,-0.04,0.31,-0.32,0.22,0.17
2016-04-18,99.2,0.65,0.13,-0.19,-0.16,-0.04
2016-04-19,99.44,0.29,-0.17,1.49,-0.24,0.37
2016-04-20,100.11,0.15,-0.01,0.53,-0.31,-0.12
2016-04-21,101.74,-0.47,-0.01,-0.59,-0.61,-0.34
2016-04-22,101.93,0.12,1.03,0.49,-0.09,0.96
2016-04-25,102.29,-0.24,-0.65,-0.18,0.07,-0.16
2016-04-26,101.33,0.29,0.82,0.78,0.33,0.61
2016-04-27,100.72,0.21,0.23,0.68,-0.19,0.79
2016-04-28,97.0,-0.96,-0.2,0.05,-0.48,0.56
2016-04-29,88.21,-0.5,-0.2,0.38,0.06,-0.24
2016-05-02,89.0,0.78,-0.04,-0.36,0.0,-0.09
2016-05-03,87.17,-1.05,-0.73,-0.5,0.54,0.03
2016-05-04,85.6,-0.66,-0.16,0.06,0.45,0.29
2016-05-05,85.86,-0.08,-0.53,0.09,0.1,0.02
2016-05-06,84.68,0.38,0.08,0.24,0.17,0.25
2016-05-09,85.67,0.05,0.19,-1.49,0.1,-0.5
2016-05-10,86.18,1.26,-0.38,0.47,-0.11,0.05
2016-05-11,83.9,-0.89,-0.33,0.78,-0.44,0.0
2016-05-12,82.76,-0.11,-0.59,0.14,0.38,0.12
2016-05-13,82.7,-0.82,0.28,-0.66,-0.55,-0.17
2016-05-16,83.61,0.99,0.2,-0.24,-0.05,-0.31
2016-05-17,82.76,-0.95,-0.68,0.61,-0.12,-0.1
2016-05-18,82.88,0.1,0.14,0.83,-1.34,-0.65
2016-05-19,82.14,-0.33,-0.31,-0.3,0.39,-0.01
2016-05-20,82.64,0.75,0.84,-0.3,-0.39,-0.38
2016-05-23,83.33,-0.18,0.24,-0.32,-0.21,0.08
2016-05-24,86.22,1.43,0.61,-0.34,-0.1,-0.39
2016-05-25,86.51,0.72,-0.13,0.57,0.21,-0.1
2016-05-26,85.29,-0.04,-0.16,-0.51,0.17,-0.22
2016-05-27,85.82,0.49,0.36,-0.22,-0.06,-0.09
2016-05-31,87.06,-0.01,0.45,-0.36,-0.17,-0.33
2016-06-01,86.58,0.2,0.64,-0.25,-0.26,0.08
2016-06-02,86.72,0.35,0.25,-0.59,-0.24,-0.08
2016-06-03,86.15,-0.38,-0.18,-0.1,0.53,0.14
2016-06-06,87.6,0.6,0.71,0.32,-0.19,-0.11
2016-06-07,87.5,0.12,0.23,0.11,0.34,0.22
2016-06-08,87.42,0.37,0.43,-0.11,0.05,-0.1
2016-06-09,85.77,-0.27,-0.43,-0.21,0.31,0.13
2016-06-10,84.45,-1.05,-0.38,-0.17,0.16,0.6
2016-06-13,83.98,-0.84,-0.37,0.1,-0.24,-0.04
2016-06-14,83.57,-0.19,0.14,-0.71,0.27,0.03
2016-06-15,83.04,-0.11,0.26,-0.06,-0.05,0.05
2016-06-16,83.51,0.24,-0.31,-0.4,0.28,0.35
2016-06-17,82.65,-0.3,0.07,0.94,0.4,0.62
2016-06-20,82.99,0.71,0.59,-0.01,-0.16,0.12
2016-06-21,81.79,0.21,-0.61,0.5,-0.2,0.0
2016-06-22,82.45,-0.2,-0.3,0.08,0.05,0.0
2016-06-23,83.37,1.45,0.54,0.43,-0.55,-0.2
2016-06-24,80.47,-3.7,0.02,-1.13,0.93,0.1
2016-06-27,78.25,-2.07,-1.06,-0.67,0.52,0.43
2016-06-28,82.31,1.76,-0.38,0.14,-0.61,-0.59
2016-06-29,82.27,1.8,0.31,-0.07,-0.11,-0.24
2016-06-30,83.42,1.42,0.38,0.45,-0.13,0.38
2016-07-01,84.86,0.24,0.47,-0.41,-0.13,0.23
2016-07-05,83.89,-0.85,-0.82,-1.36,0.57,-0.68
2016-07-06,85.73,0.62,0.17,-0.13,-0.11,-0.15
2016-07-07,85.47,0.02,0.34,-0.2,0.21,-0.29
2016-07-08,86.55,1.6,0.94,0.35,0.07,0.27
2016-07-11,86.25,0.43,0.69,0.25,0.3,-0.08
2016-07-12,86.63,0.75,0.73,1.0,-0.63,0.64
2016-07-13,85.75,-0.05,-0.46,0.51,0.54,0.0
2016-07-14,85.54,0.51,-0.42,0.45,-0.04,0.0
2016-07-15,86.67,-0.05,0.29,0.01,-0.3,0.0
2016-07-18,86.93,0.25,0.01,-0.12,0.09,-0.23
2016-07-19,85.44,-0.22,-0.62,0.05,0.47,-0.23
2016-07-20,86.66,0.48,0.39,-0.87,-0.03,-0.35
2016-07-21,87.24,-0.38,-0.08,-0.01,0.0,0.03
2016-07-22,86.55,0.48,0.28,-0.08,0.41,-0.25
2016-07-25,88.55,-0.27,-0.01,-0.24,0.51,-0.39
2016-07-26,81.05,0.13,0.61,0.54,-0.44,0.73
2016-07-27,81.79,-0.14,0.52,-0.42,-0.12,-0.56
2016-07-28,81.24,0.18,-0.45,-0.34,-0.06,-0.14
2016-07-29,79.47,0.17,-0.03,0.04,0.0,0.32
2016-08-01,80.46,-0.16,0.07,-0.87,0.69,-0.73
2016-08-02,79.57,-0.7,-0.63,0.17,-0.54,0.15
2016-08-03,80.09,0.45,0.57,0.83,-0.71,0.15
2016-08-04,79.77,0.05,0.07,-0.33,0.14,0.07
2016-08-05,80.41,0.93,0.56,0.87,-0.5,-0.36
2016-08-08,79.74,-0.06,0.1,0.57,0.0,0.43
2016-08-09,79.33,0.05,-0.05,-0.31,-0.13,-0.21
2016-08-10,78.9,-0.29,-0.45,-0.13,0.71,0.01
2016-08-11,79.57,0.54,0.15,0.04,-0.3,0.16
2016-08-12,79.66,-0.06,0.12,-0.18,-0.19,-0.28
2016-08-15,79.65,0.39,0.79,0.39,-0.27,0.35
2016-08-16,79.25,-0.57,-0.19,0.61,-0.1,0.3
2016-08-17,80.7,0.12,-0.49,0.25,0.08,0.07
2016-08-18,80.59,0.32,0.47,0.37,-0.54,0.33
2016-08-19,81.0,-0.11,0.1,-0.12,0.29,-0.15
2016-08-22,80.92,-0.02,0.22,-0.41,0.02,-0.36
2016-08-23,81.47,0.27,0.55,-0.01,0.03,0.06
2016-08-24,80.5,-0.56,-0.44,0.4,0.38,-0.07
2016-08-25,80.08,-0.08,0.22,0.48,-0.18,0.29
2016-08-26,79.77,-0.15,0.12,-0.13,-0.36,-0.19
2016-08-29,78.17,0.53,0.01,0.35,-0.1,0.21
2016-08-30,77.92,-0.14,0.21,0.31,-0.05,-0.3
2016-08-31,78.38,-0.24,-0.34,0.13,0.27,-0.35
2016-09-01,77.42,0.03,0.06,-0.49,0.15,-0.13
2016-09-02,76.89,0.53,0.42,0.36,-0.16,0.19
2016-09-06,77.88,0.26,0.0,-0.53,-0.71,-0.03
2016-09-07,78.22,0.09,0.6,0.03,-0.1,-0.24
2016-09-08,78.99,-0.18,0.03,0.57,-0.9,0.41
2016-09-09,78.05,-2.47,-0.55,0.31,0.08,-0.43
2016-09-12,78.85,1.44,-0.04,-0.47,-0.07,-0.19
2016-09-13,78.06,-1.48,-0.32,-0.47,0.63,-0.76
2016-09-14,77.62,-0.08,0.05,-0.83,0.14,-0.5
2016-09-15,78.84,1.07,0.3,-0.33,0.08,-0.22
2016-09-16,78.8,-0.36,0.29,-0.45,0.17,-0.21
2016-09-19,78.99,0.05,0.49,0.17,-0.04,0.35
2016-09-20,81.78,-0.02,-0.32,-0.51,-0.44,-0.11
2016-09-21,81.7,1.12,0.2,0.33,-0.37,0.51
2016-09-22,81.52,0.7,0.8,-0.06,0.04,0.14
2016-09-23,81.37,-0.6,-0.06,-0.19,0.51,-0.49
2016-09-26,80.62,-0.88,-0.29,-0.35,-0.19,0.19
2016-09-27,79.25,0.64,-0.13,-0.53,0.04,-0.4
2016-09-28,78.97,0.56,0.21,1.1,-1.19,1.12
2016-09-29,77.86,-0.98,-0.39,0.54,0.25,0.67
2016-09-30,79.12,0.88,0.42,0.35,-0.2,0.1
2016-10-03,78.03,-0.26,-0.04,-0.13,-0.02,0.14
2016-10-04,77.24,-0.46,0.05,0.09,0.17,-0.3
2016-10-05,77.57,0.58,0.4,0.78,-0.46,0.44
2016-10-06,76.21,-0.06,-0.22,0.37,0.42,0.23
2016-10-07,75.24,-0.38,-0.53,0.16,-0.21,-0.38
2016-10-10,75.49,0.52,0.55,0.01,-0.63,-0.21
2016-10-11,73.82,-1.3,-0.56,0.49,0.34,0.09
2016-10-12,73.03,0.06,-0.2,0.37,0.73,0.15
2016-10-13,73.06,-0.42,-0.74,-0.63,0.29,-0.13
2016-10-14,72.75,0.01,-0.33,0.57,0.11,0.09
2016-10-17,72.64,-0.29,-0.03,0.14,0.09,0.14
2016-10-18,73.41,0.6,-0.16,0.03,-0.32,-0.29
2016-10-19,73.34,0.25,0.12,0.91,-0.13,0.46
2016-10-20,74.31,-0.16,-0.05,-0.11,-0.48,-0.04
2016-10-21,74.29,0.02,-0.18,-0.31,0.19,-0.17
2016-10-24,74.15,0.54,0.07,-0.17,0.6,-0.49
2016-10-25,74.41,-0.46,-0.6,0.23,0.05,0.0
2016-10-26,75.38,-0.23,-0.74,0.74,0.09,0.55
2016-10-27,75.83,-0.33,-0.95,0.6,-0.09,-0.03
2016-10-28,73.88,-0.29,-0.11,0.11,-0.05,0.33
2016-10-31,73.63,0.02,0.08,0.13,0.6,-0.31
2016-11-01,74.07,-0.68,-0.36,0.18,-0.54,-0.07
2016-11-02,72.51,-0.73,-0.58,0.36,0.95,0.15
2016-11-03,71.76,-0.4,-0.38,1.02,0.12,0.79
2016-11-04,72.43,-0.12,0.84,-0.43,-0.09,-0.06
2016-11-07,74.0,2.23,0.18,-0.16,-0.27,-0.17
2016-11-08,74.04,0.4,-0.11,-0.2,-0.05,0.3
2016-11-09,78.47,1.46,2.07,1.0,-0.72,0.74
2016-11-10,77.84,0.32,1.45,1.81,-0.14,0.39
2016-11-11,76.42,0.18,2.51,-0.04,0.16,-0.33
2016-11-14,76.75,0.21,0.87,1.43,-0.12,0.35
2016-11-15,76.35,0.8,-0.56,0.14,-0.64,0.17
2016-11-16,76.0,-0.12,0.23,-0.55,0.83,-0.17
2016-11-17,75.58,0.56,0.16,-0.13,0.26,-0.46
2016-11-18,74.62,-0.16,0.57,0.39,-0.21,0.09
2016-11-21,74.98,0.77,-0.27,0.08,-0.14,0.3
2016-11-22,74.46,0.31,0.62,0.58,0.82,0.31
2016-11-23,75.3,0.16,0.57,0.19,-0.3,0.18
2016-11-25,75.44,0.4,-0.07,-0.24,0.23,-0.15
2016-11-28,74.54,-0.64,-0.77,0.06,0.65,-0.35
2016-11-29,74.87,0.11,-0.39,-0.06,0.54,-0.5
2016-11-30,73.7,-0.25,-0.19,2.25,-1.63,1.96
2016-12-01,72.84,-0.36,-0.4,2.05,0.28,0.62
2016-12-02,72.42,0.0,-0.01,-0.32,-0.09,0.07
2016-12-05,72.36,0.75,1.12,0.29,-0.25,-0.17
2016-12-06,72.47,0.48,0.65,0.23,-0.14,-0.1
2016-12-07,72.78,1.26,-0.5,0.53,0.88,-0.01
2016-12-08,72.02,0.36,1.24,0.59,-0.26,-0.1
2016-12-09,72.7,0.46,-0.36,0.12,-0.06,-0.06
2016-12-12,73.47,-0.3,-0.96,-0.1,-0.01,0.05
2016-12-13,74.84,0.6,-0.57,-0.29,0.01,-0.17
2016-12-14,75.71,-0.82,-0.37,-0.28,0.53,-0.51
2016-12-15,75.55,0.46,0.44,0.28,0.03,0.05
2016-12-16,74.1,-0.22,-0.03,-0.42,-0.27,0.01
2016-12-19,74.4,0.22,0.34,0.08,0.29,0.02
2016-12-20,74.05,0.44,0.5,0.68,0.12,0.09
2016-12-21,73.96,-0.24,-0.35,0.24,0.12,0.06
2016-12-22,73.3,-0.3,-0.77,0.24,-0.25,0.06
2016-12-23,73.64,0.19,0.52,-0.51,-0.36,-0.14
2016-12-27,73.73,0.27,0.23,0.13,0.16,0.03
2016-12-28,72.77,-0.87,-0.3,0.09,0.14,-0.17
2016-12-29,72.13,-0.04,0.09,-0.31,0.25,0.04
2016-12-30,71.61,-0.52,-0.05,0.21,-0.14,0.06
2017-01-03,74.16,0.83,-0.09,0.08,-0.25,0.27
2017-01-04,76.38,0.79,0.97,-0.15,-0.4,-0.03
2017-01-05,76.01,-0.21,-1.0,-0.8,-0.15,-0.08
2017-01-06,75.49,0.29,-0.71,-0.31,-0.29,-0.29
2017-01-09,75.84,-0.37,-0.31,-1.04,0.2,-0.52
2017-01-10,75.01,0.16,1.01,0.56,-0.03,0.07
2017-01-11,73.77,0.31,-0.23,0.53,0.16,0.27
