date,close,Mkt-RF,SMB,HML,RMW,CMA
2015-07-08,21.21,-1.68,-0.04,0.07,0.13,0.12
2015-07-09,21.27,0.29,0.18,-0.02,-0.29,-0.24
2015-07-10,21.76,1.24,0.18,-0.55,-0.2,-0.07
2015-07-13,21.76,1.14,-0.12,-0.42,0.1,-0.31
2015-07-14,22.5,0.47,0.11,0.13,-0.33,-0.36
2015-07-15,21.98,-0.19,-0.81,-0.08,-0.25,-0.3
2015-07-16,22.69,0.78,-0.25,-0.62,-0.25,-0.66
2015-07-17,23.54,0.05,-0.68,-0.64,-0.26,-0.93
2015-07-20,23.14,-0.01,-0.8,-0.58,0.34,-0.29
2015-07-21,22.89,-0.47,0.07,0.29,-0.22,-0.07
2015-07-22,23.1,-0.18,0.27,0.19,-0.35,0.11
2015-07-23,22.6,-0.6,-0.38,-0.34,-0.05,-0.04
2015-07-24,22.0,-1.08,-0.66,-0.02,0.0,-0.02
2015-07-27,21.97,-0.74,-0.25,0.08,0.08,0.38
2015-07-28,22.43,1.23,-0.33,-0.11,0.06,0.15
2015-07-29,21.96,0.74,-0.22,0.52,0.88,0.3
2015-07-30,21.75,0.12,0.19,-0.26,0.1,-0.13
2015-07-31,21.74,-0.15,0.73,-0.99,0.24,-0.06
2015-08-03,21.76,-0.35,-0.33,-0.16,0.07,0.04
2015-08-04,22.05,-0.14,0.04,-0.19,-0.03,0.19
2015-08-05,23.12,0.36,-0.07,-0.45,0.01,-0.06
2015-08-06,22.08,-0.88,-0.37,1.99,0.23,0.74
2015-08-07,22.08,-0.36,-0.4,-0.35,0.32,0.18
2015-08-10,22.48,1.32,0.19,0.69,0.22,0.04
2015-08-11,21.56,-0.98,-0.06,0.43,0.1,0.08
2015-08-12,21.56,0.07,-0.19,-0.28,-0.11,-0.16
2015-08-13,21.55,-0.14,-0.4,0.01,0.13,-0.09
2015-08-14,21.67,0.43,0.13,0.43,-0.09,0.06
2015-08-17,21.94,0.6,0.35,-0.87,-0.21,-0.43
2015-08-18,21.65,-0.35,-0.61,0.35,0.36,0.1
2015-08-19,22.53,-0.85,-0.2,-0.22,-0.13,-0.03
2015-08-20,20.16,-2.24,-0.21,0.6,0.59,0.67
2015-08-21,19.94,-2.95,1.8,0.14,-0.72,0.84
2015-08-24,19.02,-3.9,0.27,-0.43,0.41,0.12
2015-08-25,19.26,-1.17,0.57,-0.61,-0.27,-0.64
2015-08-26,19.99,3.68,-1.43,-0.38,0.19,-0.69
2015-08-27,20.22,2.4,-0.61,0.6,-0.28,-0.24
2015-08-28,20.37,0.23,0.98,0.08,-0.16,0.08
2015-08-31,19.51,-0.74,0.9,1.42,0.11,0.5
2015-09-01,18.89,-2.91,0.26,-0.5,-0.03,0.08
2015-09-02,19.58,1.81,-0.32,-0.93,0.21,-0.69
2015-09-03,18.39,0.17,-0.17,0.73,0.35,0.75
2015-09-04,18.39,-1.39,0.82,-0.58,-0.07,-0.46
2015-09-08,18.96,2.52,-0.41,-0.56,-0.06,-0.29
2015-09-09,18.95,-1.34,0.17,0.11,0.18,0.01
2015-09-10,19.03,0.49,-0.2,-0.31,-0.24,-0.69
2015-09-11,18.99,0.44,-0.28,-0.7,-0.06,-0.28
2015-09-14,18.18,-0.41,0.03,0.01,-0.04,-0.07
2015-09-15,18.33,1.22,-0.15,0.24,0.0,0.08
2015-09-16,18.13,0.84,0.06,0.44,0.33,0.22
2015-09-17,18.46,-0.17,0.75,-1.49,-0.28,-0.53
2015-09-18,18.46,-1.62,0.26,-0.95,-0.42,-0.53
2015-09-21,17.7,0.36,-0.83,1.21,0.46,0.21
2015-09-22,17.28,-1.29,-0.29,0.14,0.28,0.08
2015-09-23,17.39,-0.27,-0.21,-0.15,-0.15,-0.27
2015-09-24,17.43,-0.36,0.25,0.56,-0.05,0.04
2015-09-25,16.86,-0.22,-1.43,1.87,0.53,0.68
2015-09-28,16.39,-2.63,-0.18,1.17,0.62,0.71
2015-09-29,16.06,-0.07,-0.59,0.72,0.71,0.65
2015-09-30,16.41,1.88,-0.49,-0.48,-0.41,-0.35
2015-10-01,16.16,0.13,-0.52,-0.04,-0.15,-0.21
2015-10-02,16.83,1.48,0.28,-0.84,-0.1,-0.03
2015-10-05,17.42,1.93,0.74,0.77,0.14,0.64
2015-10-06,16.53,-0.43,-0.09,1.73,0.35,0.57
2015-10-07,16.65,0.94,0.68,-0.24,-0.23,-0.01
2015-10-08,16.72,0.84,0.35,0.76,0.54,0.75
2015-10-09,16.54,0.12,0.1,-1.08,0.16,-0.16
2015-10-12,16.67,0.06,-0.43,-0.07,0.12,-0.1
2015-10-13,16.05,-0.74,-0.66,0.69,0.29,0.21
2015-10-14,16.15,-0.6,-0.27,-0.03,-0.48,0.36
2015-10-15,16.7,1.56,0.59,-0.15,-1.1,-0.5
2015-10-16,16.53,0.36,-0.55,-0.35,0.0,0.02
2015-10-19,16.6,0.0,0.09,-0.71,0.13,-0.34
2015-10-20,15.64,-0.15,0.17,1.21,0.48,0.27
2015-10-21,16.17,-0.74,-0.88,-0.18,0.46,0.23
2015-10-22,16.27,1.5,-0.76,0.47,0.06,0.56
2015-10-23,16.62,1.09,-0.09,-0.59,0.19,-0.84
2015-10-26,16.41,-0.2,-0.46,-0.72,0.2,-0.17
2015-10-27,16.28,-0.42,-1.06,-0.88,-0.42,-0.5
2015-10-28,16.67,1.43,1.5,0.64,-0.68,-0.24
2015-10-29,16.53,-0.2,-0.89,0.1,0.41,-0.2
2015-10-30,16.41,-0.41,0.21,-0.55,0.35,0.08
2015-11-02,16.9,1.25,0.9,-0.02,-0.49,-0.05
2015-11-03,16.26,0.32,0.47,0.22,0.03,-0.09
2015-11-04,17.0,-0.26,0.18,-0.33,-0.61,-0.68
2015-11-05,17.87,-0.08,0.04,0.46,0.04,0.14
2015-11-06,17.76,0.14,0.85,0.28,-0.54,-0.2
2015-11-09,17.98,-0.95,-0.26,-0.04,-0.65,-0.01
2015-11-10,18.43,0.13,0.01,0.27,-0.11,0.21
2015-11-11,18.27,-0.43,-0.57,-0.18,-0.13,0.06
2015-11-12,17.76,-1.45,-0.56,-0.45,0.17,-0.28
2015-11-13,18.11,-1.06,0.32,0.39,-0.61,0.42
2015-11-16,17.49,1.39,-0.53,0.45,0.18,-0.15
2015-11-17,17.75,-0.11,-0.24,-0.66,0.02,-0.17
2015-11-18,18.29,1.61,-0.02,-0.09,-0.09,-0.4
2015-11-19,17.7,-0.13,-0.28,-0.11,0.16,0.14
2015-11-20,17.7,0.35,0.4,-0.42,0.29,0.01
2015-11-23,17.86,-0.01,0.61,-0.35,0.12,-0.17
2015-11-24,17.78,0.21,0.75,0.26,0.24,0.1
2015-11-25,17.97,0.09,0.84,-0.55,-0.08,-0.1
2015-11-27,17.97,0.09,0.19,-0.29,-0.18,0.07
2015-11-30,17.86,-0.47,0.2,0.69,-0.24,0.09
2015-12-01,17.39,0.97,-0.64,0.24,-0.09,-0.14
2015-12-02,17.55,-1.01,0.19,-0.7,0.02,-0.15
2015-12-03,16.67,-1.5,-0.2,0.43,0.33,0.17
2015-12-04,16.98,1.86,-1.06,-0.52,0.12,-0.33
2015-12-07,16.76,-0.84,-0.87,-0.66,0.68,0.18
2015-12-08,16.76,-0.59,0.27,-1.23,-0.15,-0.77
2015-12-09,16.33,-0.83,-0.21,0.42,0.47,0.63
2015-12-10,16.17,0.3,0.08,-0.22,0.11,-0.16
2015-12-11,15.6,-2.03,-0.2,-0.06,0.18,0.34
2015-12-14,15.6,0.29,-1.12,-0.19,0.14,-0.33
2015-12-15,15.94,1.1,0.2,0.77,-0.83,0.13
2015-12-16,16.57,1.47,0.01,-0.64,-0.11,-0.17
2015-12-17,16.0,-1.46,0.31,-0.31,-0.23,-0.06
2015-12-18,16.43,-1.7,0.7,-0.39,-0.29,0.19
2015-12-21,16.11,0.74,-0.18,-0.06,-0.14,0.04
2015-12-22,16.31,0.89,0.02,0.51,0.2,0.5
2015-12-23,15.63,1.3,0.23,0.58,-0.01,0.14
2015-12-24,15.31,-0.11,0.27,-0.03,-0.21,0.08
2015-12-28,15.01,-0.29,-0.54,-0.38,0.08,-0.07
2015-12-29,14.93,1.05,0.03,-0.31,0.03,-0.33
2015-12-30,14.74,-0.74,-0.17,-0.13,0.04,0.15
2015-12-31,14.84,-0.92,-0.21,0.25,-0.12,0.1
2016-01-04,14.21,-1.59,-0.73,0.53,0.35,0.42
2016-01-05,14.25,0.12,-0.25,0.01,0.03,0.35
2016-01-06,13.55,-1.35,-0.21,-0.01,0.15,0.04
2016-01-07,13.56,-2.44,-0.27,0.08,0.48,0.43
2016-01-08,14.48,-1.11,-0.52,-0.03,0.21,0.04
2016-01-11,13.3,-0.06,-0.62,0.34,0.65,0.43
2016-01-12,13.81,0.71,-0.45,-0.78,-0.03,-0.31
2016-01-13,13.0,-2.67,-0.56,0.78,0.37,0.68
2016-01-14,13.32,1.65,-0.08,-0.4,-0.62,-0.47
2016-01-15,13.0,-2.14,0.41,-0.21,0.32,0.33
2016-01-19,12.76,-0.2,-1.38,-0.07,0.3,0.26
2016-01-20,13.23,-0.94,1.68,-1.24,0.18,-0.55
2016-01-21,12.93,0.45,-0.46,0.01,0.47,0.6
2016-01-22,13.55,2.08,0.13,-0.19,-0.46,-0.76
2016-01-25,13.3,-1.71,-0.51,-0.99,0.3,-0.01
2016-01-26,13.24,1.52,0.58,1.22,0.58,0.72
2016-01-27,12.65,-1.11,-0.37,1.71,-0.24,1.06
2016-01-28,12.28,0.49,-0.58,1.26,-0.25,-0.5
2016-01-29,12.42,2.57,0.58,0.37,0.0,0.45
2016-02-01,12.59,-0.04,-0.32,-0.95,0.08,-0.41
2016-02-02,12.45,-2.0,-0.13,-0.35,0.29,0.4
2016-02-03,12.26,0.46,-0.21,0.45,0.42,0.37
2016-02-04,12.42,0.27,0.37,0.33,0.2,0.1
2016-02-05,11.77,-2.06,-0.72,1.75,1.07,1.44
2016-02-08,11.0,-1.51,0.11,0.89,1.63,0.97
2016-02-09,10.83,-0.1,-0.56,-0.28,-0.06,0.03
2016-02-10,10.45,0.01,-0.22,-0.55,-0.28,-0.79
2016-02-11,10.48,-1.17,0.28,-1.48,0.32,-0.4
2016-02-12,10.45,1.98,-0.28,1.14,-0.39,0.3
2016-02-16,11.4,1.78,0.54,-0.56,0.03,-0.27
2016-02-17,11.51,1.75,-0.15,-0.64,-0.38,-0.48
2016-02-18,9.92,-0.51,-0.01,0.21,0.34,0.53
2016-02-19,9.6,0.06,0.29,-0.62,-0.64,-0.41
2016-02-22,10.31,1.43,-0.18,0.24,0.25,-0.21
2016-02-23,9.61,-1.22,0.38,-0.52,0.77,0.5
2016-02-24,9.12,0.53,0.64,-0.33,0.01,0.11
2016-02-25,9.24,1.1,-0.45,0.22,-0.1,-0.25
2016-02-26,9.26,-0.01,0.87,0.26,-0.53,0.02
2016-02-29,8.4,-0.69,0.7,0.26,0.13,0.43
2016-03-01,8.55,2.34,-0.64,0.3,-0.5,-0.54
2016-03-02,9.1,0.54,0.59,0.7,-0.7,-0.08
2016-03-03,8.65,0.51,0.56,0.65,0.31,0.4
2016-03-04,8.46,0.37,0.33,0.29,0.1,0.03
2016-03-07,8.66,0.21,1.32,0.55,-0.39,0.44
2016-03-08,8.27,-1.27,-1.26,-0.49,0.62,0.14
2016-03-09,8.59,0.5,0.11,0.38,0.18,0.11
2016-03-10,8.35,-0.11,-0.74,0.63,0.31,0.18
2016-03-11,8.56,1.69,0.29,0.19,-0.4,-0.32
2016-03-14,8.85,-0.12,-0.14,-0.87,0.01,-0.23
2016-03-15,8.21,-0.36,-1.42,0.67,0.46,0.07
2016-03-16,8.26,0.63,0.11,-0.04,0.56,-0.04
2016-03-17,8.34,0.72,0.97,0.59,0.15,0.67
2016-03-18,8.63,0.54,0.41,-0.19,-0.26,0.19
2016-03-21,8.78,0.1,-0.27,-0.31,-0.08,-0.35
2016-03-22,9.37,-0.05,-0.08,-0.44,-0.3,-0.26
2016-03-23,8.62,-0.86,-1.2,-0.09,0.61,0.01
2016-03-24,8.51,0.0,0.42,-0.05,0.05,-0.01
2016-03-28,8.45,0.04,-0.04,0.14,-0.04,0.25
2016-03-29,9.08,1.07,1.64,-1.18,0.19,-0.57
2016-03-30,8.91,0.41,-0.27,0.15,-0.06,0.01
2016-03-31,9.24,-0.11,0.41,-0.48,-0.12,-0.11
2016-04-01,9.37,0.64,-0.34,-0.62,-0.36,-0.14
2016-04-04,9.51,-0.41,-0.33,-0.74,-0.25,-0.23
2016-04-05,9.31,-0.94,-0.18,-0.36,0.06,0.18
2016-04-06,9.94,1.14,0.05,-0.82,-0.47,-0.63
2016-04-07,9.72,-1.23,-0.09,-0.35,-0.01,0.22
2016-04-08,9.44,0.29,0.12,0.69,0.36,0.28
2016-04-11,9.38,-0.28,0.01,0.95,-0.01,0.29
2016-04-12,9.33,0.99,0.01,0.85,0.04,-0.15
2016-04-13,9.78,1.23,0.95,0.35,-0.46,-0.35
2016-04-14,9.69,0.03,-0.26,0.18,-0.36,-0.11
2016-04-15,9.57,-0.04,0.31,-0.32,0.22,0.17
2016-04-18,9.69,0.65,0.13,-0.19,-0.16,-0.04
2016-04-19,9.61,0.29,-0.17,1.49,-0.24,0.37
2016-04-20,9.29,0.15,-0.01,0.53,-0.31,-0.12
2016-04-21,9.82,-0.47,-0.01,-0.59,-0.61,-0.34
2016-04-22,9.82,0.12,1.03,0.49,-0.09,0.96
2016-04-25,9.78,-0.24,-0.65,-0.18,0.07,-0.16
2016-04-26,9.31,0.29,0.82,0.78,0.33,0.61
2016-04-27,9.3,0.21,0.23,0.68,-0.19,0.79
2016-04-28,9.32,-0.96,-0.2,0.05,-0.48,0.56
2016-04-29,9.51,-0.5,-0.2,0.38,0.06,-0.24
2016-05-02,9.76,0.78,-0.04,-0.36,0.0,-0.09
2016-05-03,9.19,-1.05,-0.73,-0.5,0.54,0.03
2016-05-04,9.48,-0.66,-0.16,0.06,0.45,0.29
2016-05-05,9.4,-0.08,-0.53,0.09,0.1,0.02
2016-05-06,9.37,0.38,0.08,0.24,0.17,0.25
2016-05-09,10.04,0.05,0.19,-1.49,0.1,-0.5
2016-05-10,10.22,1.26,-0.38,0.47,-0.11,0.05
2016-05-11,9.77,-0.89,-0.33,0.78,-0.44,0.0
2016-05-12,9.55,-0.11,-0.59,0.14,0.38,0.12
2016-05-13,9.83,-0.82,0.28,-0.66,-0.55,-0.17
2016-05-16,9.99,0.99,0.2,-0.24,-0.05,-0.31
2016-05-17,9.95,-0.95,-0.68,0.61,-0.12,-0.1
2016-05-18,10.25,0.1,0.14,0.83,-1.34,-0.65
2016-05-19,10.07,-0.33,-0.31,-0.3,0.39,-0.01
2016-05-20,10.41,0.75,0.84,-0.3,-0.39,-0.38
2016-05-23,10.55,-0.18,0.24,-0.32,-0.21,0.08
2016-05-24,10.97,1.43,0.61,-0.34,-0.1,-0.39
2016-05-25,11.1,0.72,-0.13,0.57,0.21,-0.1
2016-05-26,10.9,-0.04,-0.16,-0.51,0.17,-0.22
2016-05-27,11.14,0.49,0.36,-0.22,-0.06,-0.09
2016-05-31,11.78,-0.01,0.45,-0.36,-0.17,-0.33
2016-06-01,11.99,0.2,0.64,-0.25,-0.26,0.08
2016-06-02,12.2,0.35,0.25,-0.59,-0.24,-0.08
2016-06-03,11.89,-0.38,-0.18,-0.1,0.53,0.14
2016-06-06,12.24,0.6,0.71,0.32,-0.19,-0.11
2016-06-07,12.13,0.12,0.23,0.11,0.34,0.22
2016-06-08,12.12,0.37,0.43,-0.11,0.05,-0.1
2016-06-09,11.8,-0.27,-0.43,-0.21,0.31,0.13
2016-06-10,11.67,-1.05,-0.38,-0.17,0.16,0.6
2016-06-13,11.28,-0.84,-0.37,0.1,-0.24,-0.04
2016-06-14,11.3,-0.19,0.14,-0.71,0.27,0.03
2016-06-15,11.25,-0.11,0.26,-0.06,-0.05,0.05
2016-06-16,11.01,0.24,-0.31,-0.4,0.28,0.35
2016-06-17,10.52,-0.3,0.07,0.94,0.4,0.62
2016-06-20,10.83,0.71,0.59,-0.01,-0.16,0.12
2016-06-21,10.66,0.21,-0.61,0.5,-0.2,0.0
2016-06-22,10.63,-0.2,-0.3,0.08,0.05,0.0
2016-06-23,10.97,1.45,0.54,0.43,-0.55,-0.2
2016-06-24,10.23,-3.7,0.02,-1.13,0.93,0.1
2016-06-27,9.75,-2.07,-1.06,-0.67,0.52,0.43
2016-06-28,10.23,1.76,-0.38,0.14,-0.61,-0.59
2016-06-29,10.58,1.8,0.31,-0.07,-0.11,-0.24
2016-06-30,10.8,1.42,0.38,0.45,-0.13,0.38
2016-07-01,11.05,0.24,0.47,-0.41,-0.13,0.23
2016-07-05,10.81,-0.85,-0.82,-1.36,0.57,-0.68
2016-07-06,11.33,0.62,0.17,-0.13,-0.11,-0.15
2016-07-07,11.21,0.02,0.34,-0.2,0.21,-0.29
2016-07-08,11.41,1.6,0.94,0.35,0.07,0.27
2016-07-11,11.4,0.43,0.69,0.25,0.3,-0.08
2016-07-12,11.58,0.75,0.73,1.0,-0.63,0.64
2016-07-13,11.34,-0.05,-0.46,0.51,0.54,0.0
2016-07-14,11.28,0.51,-0.42,0.45,-0.04,0.0
2016-07-15,11.44,-0.05,0.29,0.01,-0.3,0.0
2016-07-18,11.5,0.25,0.01,-0.12,0.09,-0.23
2016-07-19,11.2,-0.22,-0.62,0.05,0.47,-0.23
2016-07-20,11.68,0.48,0.39,-0.87,-0.03,-0.35
2016-07-21,11.71,-0.38,-0.08,-0.01,0.0,0.03
2016-07-22,11.41,0.48,0.28,-0.08,0.41,-0.25
2016-07-25,11.38,-0.27,-0.01,-0.24,0.51,-0.39
2016-07-26,11.34,0.13,0.61,0.54,-0.44,0.73
2016-07-27,11.71,-0.14,0.52,-0.42,-0.12,-0.56
2016-07-28,11.13,0.18,-0.45,-0.34,-0.06,-0.14
2016-07-29,11.26,0.17,-0.03,0.04,0.0,0.32
2016-08-01,11.34,-0.16,0.07,-0.87,0.69,-0.73
2016-08-02,11.45,-0.7,-0.63,0.17,-0.54,0.15
2016-08-03,11.74,0.45,0.57,0.83,-0.71,0.15
2016-08-04,11.16,0.05,0.07,-0.33,0.14,0.07
2016-08-05,12.49,0.93,0.56,0.87,-0.5,-0.36
2016-08-08,12.14,-0.06,0.1,0.57,0.0,0.43
2016-08-09,12.24,0.05,-0.05,-0.31,-0.13,-0.21
2016-08-10,12.01,-0.29,-0.45,-0.13,0.71,0.01
2016-08-11,11.83,0.54,0.15,0.04,-0.3,0.16
2016-08-12,11.97,-0.06,0.12,-0.18,-0.19,-0.28
2016-08-15,12.06,0.39,0.79,0.39,-0.27,0.35
2016-08-16,11.79,-0.57,-0.19,0.61,-0.1,0.3
2016-08-17,11.93,0.12,-0.49,0.25,0.08,0.07
2016-08-18,12.13,0.32,0.47,0.37,-0.54,0.33
2016-08-19,11.94,-0.11,0.1,-0.12,0.29,-0.15
2016-08-22,12.33,-0.02,0.22,-0.41,0.02,-0.36
2016-08-23,12.0,0.27,0.55,-0.01,0.03,0.06
2016-08-24,13.36,-0.56,-0.44,0.4,0.38,-0.07
2016-08-25,12.71,-0.08,0.22,0.48,-0.18,0.29
2016-08-26,12.2,-0.15,0.12,-0.13,-0.36,-0.19
2016-08-29,12.15,0.53,0.01,0.35,-0.1,0.21
2016-08-30,12.0,-0.14,0.21,0.31,-0.05,-0.3
2016-08-31,12.02,-0.24,-0.34,0.13,0.27,-0.35
2016-09-01,12.15,0.03,0.06,-0.49,0.15,-0.13
2016-09-02,12.3,0.53,0.42,0.36,-0.16,0.19
2016-09-06,12.23,0.26,0.0,-0.53,-0.71,-0.03
2016-09-07,11.83,0.09,0.6,0.03,-0.1,-0.24
2016-09-08,11.88,-0.18,0.03,0.57,-0.9,0.41
2016-09-09,11.49,-2.47,-0.55,0.31,0.08,-0.43
2016-09-12,11.87,1.44,-0.04,-0.47,-0.07,-0.19
2016-09-13,11.52,-1.48,-0.32,-0.47,0.63,-0.76
2016-09-14,11.69,-0.08,0.05,-0.83,0.14,-0.5
2016-09-15,11.66,1.07,0.3,-0.33,0.08,-0.22
2016-09-16,11.71,-0.36,0.29,-0.45,0.17,-0.21
2016-09-19,11.78,0.05,0.49,0.17,-0.04,0.35
2016-09-20,11.99,-0.02,-0.32,-0.51,-0.44,-0.11
2016-09-21,11.85,1.12,0.2,0.33,-0.37,0.51
2016-09-22,12.09,0.7,0.8,-0.06,0.04,0.14
2016-09-23,11.87,-0.6,-0.06,-0.19,0.51,-0.49
2016-09-26,11.64,-0.88,-0.29,-0.35,-0.19,0.19
2016-09-27,11.86,0.64,-0.13,-0.53,0.04,-0.4
2016-09-28,11.81,0.56,0.21,1.1,-1.19,1.12
2016-09-29,11.39,-0.98,-0.39,0.54,0.25,0.67
2016-09-30,11.69,0.88,0.42,0.35,-0.2,0.1
2016-10-03,11.96,-0.26,-0.04,-0.13,-0.02,0.14
2016-10-04,11.7,-0.46,0.05,0.09,0.17,-0.3
2016-10-05,11.71,0.58,0.4,0.78,-0.46,0.44
2016-10-06,11.4,-0.06,-0.22,0.37,0.42,0.23
2016-10-07,11.6,-0.38,-0.53,0.16,-0.21,-0.38
2016-10-10,11.77,0.52,0.55,0.01,-0.63,-0.21
2016-10-11,13.24,-1.3,-0.56,0.49,0.34,0.09
2016-10-12,12.58,0.06,-0.2,0.37,0.73,0.15
2016-10-13,12.33,-0.42,-0.74,-0.63,0.29,-0.13
2016-10-14,12.05,0.01,-0.33,0.57,0.11,0.09
2016-10-17,11.92,-0.29,-0.03,0.14,0.09,0.14
2016-10-18,12.0,0.6,-0.16,0.03,-0.32,-0.29
2016-10-19,11.69,0.25,0.12,0.91,-0.13,0.46
2016-10-20,12.26,-0.16,-0.05,-0.11,-0.48,-0.04
2016-10-21,11.98,0.02,-0.18,-0.31,0.19,-0.17
2016-10-24,11.87,0.54,0.07,-0.17,0.6,-0.49
2016-10-25,11.8,-0.46,-0.6,0.23,0.05,0.0
2016-10-26,11.53,-0.23,-0.74,0.74,0.09,0.55
2016-10-27,11.41,-0.33,-0.95,0.6,-0.09,-0.03
2016-10-28,11.38,-0.29,-0.11,0.11,-0.05,0.33
2016-10-31,11.15,0.02,0.08,0.13,0.6,-0.31
2016-11-01,11.25,-0.68,-0.36,0.18,-0.54,-0.07
2016-11-02,10.9,-0.73,-0.58,0.36,0.95,0.15
2016-11-03,10.8,-0.4,-0.38,1.02,0.12,0.79
2016-11-04,11.1,-0.12,0.84,-0.43,-0.09,-0.06
2016-11-07,11.1,2.23,0.18,-0.16,-0.27,-0.17
2016-11-08,11.05,0.4,-0.11,-0.2,-0.05,0.3
2016-11-09,12.6,1.46,2.07,1.0,-0.72,0.74
2016-11-10,13.6,0.32,1.45,1.81,-0.14,0.39
2016-11-11,13.65,0.18,2.51,-0.04,0.16,-0.33
2016-11-14,13.9,0.21,0.87,1.43,-0.12,0.35
2016-11-15,13.35,0.8,-0.56,0.14,-0.64,0.17
2016-11-16,13.23,-0.12,0.23,-0.55,0.83,-0.17
2016-11-17,13.7,0.56,0.16,-0.13,0.26,-0.46
2016-11-18,13.55,-0.16,0.57,0.39,-0.21,0.09
2016-11-21,14.53,0.77,-0.27,0.08,-0.14,0.3
2016-11-22,13.55,0.31,0.62,0.58,0.82,0.31
2016-11-23,14.1,0.16,0.57,0.19,-0.3,0.18
2016-11-25,14.15,0.4,-0.07,-0.24,0.23,-0.15
2016-11-28,13.9,-0.64,-0.77,0.06,0.65,-0.35
2016-11-29,14.05,0.11,-0.39,-0.06,0.54,-0.5
2016-11-30,14.15,-0.25,-0.19,2.25,-1.63,1.96
2016-12-01,13.8,-0.36,-0.4,2.05,0.28,0.62
2016-12-02,14.15,0.0,-0.01,-0.32,-0.09,0.07
2016-12-05,14.4,0.75,1.12,0.29,-0.25,-0.17
2016-12-06,14.8,0.48,0.65,0.23,-0.14,-0.1
2016-12-07,14.3,1.26,-0.5,0.53,0.88,-0.01
2016-12-08,14.5,0.36,1.24,0.59,-0.26,-0.1
2016-12-09,14.9,0.46,-0.36,0.12,-0.06,-0.06
2016-12-12,14.5,-0.3,-0.96,-0.1,-0.01,0.05
2016-12-13,14.65,0.6,-0.57,-0.29,0.01,-0.17
2016-12-14,14.25,-0.82,-0.37,-0.28,0.53,-0.51
2016-12-15,15.0,0.46,0.44,0.28,0.03,0.05
2016-12-16,15.35,-0.22,-0.03,-0.42,-0.27,0.01
2016-12-19,15.7,0.22,0.34,0.08,0.29,0.02
2016-12-20,15.25,0.44,0.5,0.68,0.12,0.09
2016-12-21,14.95,-0.24,-0.35,0.24,0.12,0.06
2016-12-22,14.95,-0.3,-0.77,0.24,-0.25,0.06
2016-12-23,15.15,0.19,0.52,-0.51,-0.36,-0.14
2016-12-27,14.95,0.27,0.23,0.13,0.16,0.03
2016-12-28,14.95,-0.87,-0.3,0.09,0.14,-0.17
2016-12-29,15.0,-0.04,0.09,-0.31,0.25,0.04
2016-12-30,15.05,-0.52,-0.05,0.21,-0.14,0.06
2017-01-03,15.1,0.83,-0.09,0.08,-0.25,0.27
2017-01-04,15.73,0.79,0.97,-0.15,-0.4,-0.03
2017-01-05,15.5,-0.21,-1.0,-0.8,-0.15,-0.08
2017-01-06,16.4,0.29,-0.71,-0.31,-0.29,-0.29
2017-01-09,16.25,-0.37,-0.31,-1.04,0.2,-0.52
2017-01-10,16.15,0.16,1.01,0.56,-0.03,0.07
2017-01-11,15.45,0.31,-0.23,0.53,0.16,0.27
