date,close,Mkt-RF,SMB,HML,RMW,CMA,return,return_t-1,return_t-2,return_t-3,return_t-4,return_t-5,return_t-6,return_t-7,return5D,return5D_t-1,return5D_t-2,return5D_t-3,return5D_t-4,return5D_t-5,return5D_t-6,return5D_t-7,return_pct,MOM1D,MOM1D_t-1,MOM1D_t-2,MOM1D_t-3,MOM1D_t-4,MOM1D_t-5,MOM1D_t-6,MOM1D_t-7,MOM5D,MOM5D_t-1,MOM5D_t-2,MOM5D_t-3,MOM5D_t-4,MOM5D_t-5,MOM5D_t-6,MOM5D_t-7,sma_7D,sma_14D,sma_21D,EWM7D,EWM14D,EWM21D,STD7D,STD14D,STD21D,return_sign
2015-06-19,50.24,-0.43,0.52,-0.2,0.07,-0.05,-0.0051618141213709105,0.006556097785152466,0.009211118389580357,0.008890743550709526,0.0038637567131611147,-0.015967999715320466,0.00361591394380201,0.009097404297976376,0.0233599023172326,0.012553716723282959,0.009613532881932507,0.009499818790328452,0.009585063696770434,0.0014272609212546252,0.0196422230772048,0.0028214448382321514,-0.005148514851485153,-0.259999999999998,0.3299999999999983,0.4600000000000009,0.4399999999999977,0.19000000000000486,-0.7899999999999991,0.17999999999999972,0.4499999999999957,1.1600000000000037,0.6300000000000026,0.4800000000000039,0.4699999999999989,0.470000000000006,0.07000000000000027,0.9699999999999988,0.14000000000000054,0.07857142857142918,0.03285714285714647,0.1409523809523776,0.10305529359812482,0.0922857527416383,0.08104227061990342,0.03086320314669172,0.03362176628660618,-0.08409060153293846,-1.0
2015-06-22,50.22,0.63,0.09,-0.06,-0.16,-0.24,-0.000398168430504353,-0.0051618141213709105,0.006556097785152466,0.009211118389580357,0.008890743550709526,0.0038637567131611147,-0.015967999715320466,0.00361591394380201,0.019097977173567128,0.0233599023172326,0.012553716723282959,0.009613532881932507,0.009499818790328452,0.009585063696770434,0.0014272609212546252,0.0196422230772048,-0.0003980891719745916,-0.02000000000000313,-0.259999999999998,0.3299999999999983,0.4600000000000009,0.4399999999999977,0.19000000000000486,-0.7899999999999991,0.17999999999999972,0.9499999999999956,1.1600000000000037,0.6300000000000026,0.4800000000000039,0.4699999999999989,0.470000000000006,0.07000000000000027,0.9699999999999988,0.04999999999999005,0.04571428571428271,0.11523809523809805,0.07220423827764222,0.07618714926152848,0.06968295732302465,0.02041878256048291,0.030400632720291813,-0.05528965296878996,1.0
2015-06-23,50.47,0.12,0.24,0.27,-0.08,0.0,0.00496574662273204,-0.000398168430504353,-0.0051618141213709105,0.006556097785152466,0.009211118389580357,0.008890743550709526,0.0038637567131611147,-0.015967999715320466,0.015172980245589846,0.019097977173567128,0.0233599023172326,0.012553716723282959,0.009613532881932507,0.009499818790328452,0.009585063696770434,0.0014272609212546252,0.004978096375945818,0.25,-0.02000000000000313,-0.259999999999998,0.3299999999999983,0.4600000000000009,0.4399999999999977,0.19000000000000486,-0.7899999999999991,0.7599999999999979,0.9499999999999956,1.1600000000000037,0.6300000000000026,0.4800000000000039,0.4699999999999989,0.470000000000006,0.07000000000000027,0.19857142857144086,0.06571428571429294,0.13523809523809405,0.1166736492263354,0.0997438234492165,0.08714032505542235,-0.0982844754225244,0.04739948335653255,-0.09009516349824133,-1.0
2015-06-24,49.71,-0.79,-0.14,0.13,0.18,-0.01,-0.015172980245589787,0.00496574662273204,-0.000398168430504353,-0.0051618141213709105,0.006556097785152466,0.009211118389580357,0.008890743550709526,0.0038637567131611147,-0.009211118389580402,0.015172980245589846,0.019097977173567128,0.0233599023172326,0.012553716723282959,0.009613532881932507,0.009499818790328452,0.009585063696770434,-0.015058450564691904,-0.7599999999999979,0.25,-0.02000000000000313,-0.259999999999998,0.3299999999999983,0.4600000000000009,0.4399999999999977,0.19000000000000486,-0.4600000000000009,0.7599999999999979,0.9499999999999956,1.1600000000000037,0.6300000000000026,0.4800000000000039,0.4699999999999989,0.470000000000006,0.0628571428571405,0.05785714285714505,0.08380952380952067,-0.1026891104204779,-0.018625318389510426,0.0014108064070654789,-0.119637675742846,-0.04053110455236642,-0.11759758635065233,1.0
2015-06-25,55.38,-0.25,0.33,-0.2,0.18,-0.08,0.10801239763623463,-0.015172980245589787,0.00496574662273204,-0.000398168430504353,-0.0051618141213709105,0.006556097785152466,0.009211118389580357,0.008890743550709526,0.09224518146150172,-0.009211118389580402,0.015172980245589846,0.019097977173567128,0.0233599023172326,0.012553716723282959,0.009613532881932507,0.009499818790328452,0.11406155703077857,5.670000000000003,-0.7599999999999979,0.25,-0.02000000000000313,-0.259999999999998,0.3299999999999983,0.4600000000000009,0.4399999999999977,4.880000000000003,-0.4600000000000009,0.7599999999999979,0.9499999999999956,1.1600000000000037,0.6300000000000026,0.4800000000000039,0.4699999999999989,0.8100000000000023,0.4549999999999983,0.2823809523809615,1.3413174949825404,0.7587547455337784,0.5639231087848628,1.6452582843877184,1.0269846101325095,0.8465285240744576,-1.0
2015-06-26,48.62,-0.06,-0.19,0.45,0.32,0.35,-0.1301835488548386,0.10801239763623463,-0.015172980245589787,0.00496574662273204,-0.000398168430504353,-0.0051618141213709105,0.006556097785152466,0.009211118389580357,-0.032776553271966,0.09224518146150172,-0.009211118389580402,0.015172980245589846,0.019097977173567128,0.0233599023172326,0.012553716723282959,0.009613532881932507,-0.1220657276995306,-6.760000000000005,5.670000000000003,-0.7599999999999979,0.25,-0.02000000000000313,-0.259999999999998,0.3299999999999983,0.4600000000000009,-1.6200000000000043,4.880000000000003,-0.4600000000000009,0.7599999999999979,0.9499999999999956,1.1600000000000037,0.6300000000000026,0.4800000000000039,-0.22142857142857508,-0.01285714285713624,-0.02333333333334053,-0.6850589178842199,-0.2677419192241999,-0.1615250646724462,0.18191936350783733,0.012595577313019302,0.018558498667761825,-1.0
2015-06-29,47.07,-2.15,-0.41,0.18,0.31,0.1,-0.03239911347492628,-0.1301835488548386,0.10801239763623463,-0.015172980245589787,0.00496574662273204,-0.000398168430504353,-0.0051618141213709105,0.006556097785152466,-0.06477749831638803,-0.032776553271966,0.09224518146150172,-0.009211118389580402,0.015172980245589846,0.019097977173567128,0.0233599023172326,0.012553716723282959,-0.03187988482106119,-1.5499999999999972,-6.760000000000005,5.670000000000003,-0.7599999999999979,0.25,-0.02000000000000313,-0.259999999999998,0.3299999999999983,-3.1499999999999986,-1.6200000000000043,4.880000000000003,-0.4600000000000009,0.7599999999999979,0.9499999999999956,1.1600000000000037,0.6300000000000026,-0.490000000000002,-0.15500000000000114,-0.12857142857142634,-0.9012903400721656,-0.4411141827990903,-0.2959515743326477,0.4134056164056084,0.18916887170651453,0.13161923582698346,1.0
2015-06-30,48.22,0.33,0.3,-0.67,-0.31,-0.63,0.02413801733997401,-0.03239911347492628,-0.1301835488548386,0.10801239763623463,-0.015172980245589787,0.00496574662273204,-0.000398168430504353,-0.0051618141213709105,-0.04560522759914598,-0.06477749831638803,-0.032776553271966,0.09224518146150172,-0.009211118389580402,0.015172980245589846,0.019097977173567128,0.0233599023172326,0.02443169747185037,1.1499999999999986,-1.5499999999999972,-6.760000000000005,5.670000000000003,-0.7599999999999979,0.25,-0.02000000000000313,-0.259999999999998,-2.25,-3.1499999999999986,-1.6200000000000043,4.880000000000003,-0.4600000000000009,0.7599999999999979,0.9499999999999956,1.1600000000000037,-0.28857142857143003,-0.10499999999999687,-0.07428571428571472,-0.3882740657792638,-0.22448034836881448,-0.15366618306624955,0.1118221123840102,0.061603115448477075,0.03685665965957918,1.0
2015-07-01,48.43,0.6,-0.75,-0.06,0.19,0.07,0.004345583662112726,0.02413801733997401,-0.03239911347492628,-0.1301835488548386,0.10801239763623463,-0.015172980245589787,0.00496574662273204,-0.000398168430504353,-0.02608666369144354,-0.04560522759914598,-0.06477749831638803,-0.032776553271966,0.09224518146150172,-0.009211118389580402,0.015172980245589846,0.019097977173567128,0.004355039402737404,0.21000000000000085,1.1499999999999986,-1.5499999999999972,-6.760000000000005,5.670000000000003,-0.7599999999999979,0.25,-0.02000000000000313,-1.2800000000000011,-2.25,-3.1499999999999986,-1.6200000000000043,4.880000000000003,-0.4600000000000009,0.7599999999999979,0.9499999999999956,-0.2557142857142836,-0.10285714285714677,-0.054761904761896574,-0.23865571724562784,-0.16526871973828605,-0.1176616124508385,0.05550093543581358,0.041015323326144326,0.024057318414066,-1.0
2015-07-02,48.31,-0.11,-0.61,-0.04,-0.07,0.0,-0.002480877848822405,0.004345583662112726,0.02413801733997401,-0.03239911347492628,-0.1301835488548386,0.10801239763623463,-0.015172980245589787,0.00496574662273204,-0.13657993917650055,-0.02608666369144354,-0.04560522759914598,-0.06477749831638803,-0.032776553271966,0.09224518146150172,-0.009211118389580402,0.015172980245589846,-0.0024778030146602736,-0.11999999999999746,0.21000000000000085,1.1499999999999986,-1.5499999999999972,-6.760000000000005,5.670000000000003,-0.7599999999999979,0.25,-7.07,-1.2800000000000011,-2.25,-3.1499999999999986,-1.6200000000000043,4.880000000000003,-0.4600000000000009,0.7599999999999979,-0.30857142857142605,-0.05500000000000682,-0.05904761904761813,-0.2089771579806552,-0.15885586404687754,-0.11723918362459786,0.020451522059103056,0.03316699835249959,0.026238145826773532,1.0
