date,close
2018-02-22,16.9
2018-02-23,17.3
2018-02-26,17.9
2018-02-27,17.45
2018-02-28,17.05
2018-03-01,17.2
2018-03-02,17.55
2018-03-05,17.6
2018-03-06,17.6
2018-03-07,17.55
2018-03-08,17.55
2018-03-09,18.5
2018-03-12,18.7
2018-03-13,18.4
2018-03-14,18.35
2018-03-15,17.8
2018-03-16,18.7
2018-03-19,18.25
2018-03-20,18.4
2018-03-21,18.8
2018-03-22,17.75
2018-03-23,16.75
2018-03-26,17.1
2018-03-27,17.25
2018-03-28,17.8
2018-03-29,18.15
2018-04-02,18.05
2018-04-03,18.25
2018-04-04,18.6
2018-04-05,17.95
2018-04-06,17.5
2018-04-09,18.55
2018-04-10,18.85
2018-04-11,19.5
2018-04-12,19.7
2018-04-13,19.45
2018-04-16,19.55
2018-04-17,20.2
2018-04-18,20.5
2018-04-19,20.45
2018-04-20,20.4
2018-04-23,20.1
2018-04-24,19.55
2018-04-25,19.6
2018-04-26,20.0
2018-04-27,20.85
2018-04-30,20.8
2018-05-01,20.7
2018-05-02,21.05
2018-05-03,20.65
2018-05-04,20.7
2018-05-07,21.4
2018-05-08,21.65
2018-05-09,22.1
2018-05-10,20.3
2018-05-11,20.8
2018-05-14,21.05
2018-05-15,21.7
2018-05-16,22.65
2018-05-17,22.95
2018-05-18,23.4
2018-05-21,23.35
2018-05-22,23.75
2018-05-23,24.5
2018-05-24,24.35
2018-05-25,23.05
2018-05-29,22.8
2018-05-30,23.75
2018-05-31,23.6
2018-06-01,24.5
2018-06-04,24.8
2018-06-05,24.4
2018-06-06,24.25
2018-06-07,24.1
2018-06-08,24.2
2018-06-11,24.05
2018-06-12,23.3
2018-06-13,23.2
2018-06-14,23.0
2018-06-15,21.9
2018-06-18,22.5
2018-06-19,22.75
2018-06-20,22.3
2018-06-21,21.45
2018-06-22,21.45
2018-06-25,20.8
2018-06-26,21.4
2018-06-27,20.0
2018-06-28,19.9
2018-06-29,20.45
2018-07-02,21.25
2018-07-03,21.5
2018-07-05,21.9
2018-07-06,22.7
2018-07-09,22.95
2018-07-10,23.2
2018-07-11,24.65
2018-07-12,26.35
2018-07-13,28.0
2018-07-16,27.85
2018-07-17,28.65
2018-07-18,29.4
2018-07-19,29.95
2018-07-20,30.35
2018-07-23,30.5
2018-07-24,30.8
2018-07-25,31.2
2018-07-26,30.8
2018-07-27,28.95
2018-07-30,28.75
2018-07-31,29.6
2018-08-01,28.6
2018-08-02,28.6
2018-08-03,28.45
2018-08-06,29.05
2018-08-07,29.2
2018-08-08,28.1
2018-08-09,25.9
2018-08-10,25.98
2018-08-13,25.6
2018-08-14,25.6
2018-08-15,25.6
2018-08-16,26.85
2018-08-17,27.6
2018-08-20,27.2
2018-08-21,27.8
2018-08-22,27.95
2018-08-23,27.15
2018-08-24,27.15
2018-08-27,27.35
2018-08-28,27.05
2018-08-29,26.5
2018-08-30,26.3
2018-08-31,26.5
2018-09-04,25.95
2018-09-05,26.98
2018-09-06,26.1
2018-09-07,25.95
2018-09-10,26.2
2018-09-11,27.75
2018-09-12,28.4
2018-09-13,27.25
2018-09-14,28.05
2018-09-17,27.45
2018-09-18,27.25
2018-09-19,27.2
2018-09-20,27.8
2018-09-21,26.9
2018-09-24,26.7
2018-09-25,26.7
2018-09-26,24.3
2018-09-27,24.55
2018-09-28,26.3
2018-10-01,25.19
2018-10-02,22.99
2018-10-03,22.29
2018-10-04,21.57
2018-10-05,21.27
2018-10-08,20.26
2018-10-09,20.67
2018-10-10,20.98
2018-10-11,18.61
2018-10-12,16.1
2018-10-15,15.35
2018-10-16,14.71
2018-10-17,15.1
2018-10-18,14.74
2018-10-19,13.65
2018-10-22,13.76
2018-10-23,13.8
2018-10-24,13.04
2018-10-25,12.7
2018-10-26,12.45
2018-10-29,12.11
2018-10-30,12.62
2018-10-31,12.51
2018-11-01,13.53
2018-11-02,13.66
2018-11-05,13.89
2018-11-06,14.43
2018-11-07,14.48
2018-11-08,14.5
2018-11-09,13.12
2018-11-12,13.15
2018-11-13,12.78
2018-11-14,12.66
2018-11-15,13.27
2018-11-16,13.23
2018-11-19,12.5
2018-11-20,12.13
2018-11-21,12.56
2018-11-23,12.49
2018-11-26,12.06
2018-11-27,11.64
2018-11-28,12.59
2018-11-29,12.17
2018-11-30,11.84
2018-12-03,12.18
2018-12-04,11.17
2018-12-06,12.08
2018-12-07,14.25
2018-12-10,12.9
2018-12-11,11.56
2018-12-12,11.97
2018-12-13,11.18
2018-12-14,11.39
2018-12-17,11.12
2018-12-18,11.16
2018-12-19,10.84
2018-12-20,11.08
2018-12-21,10.49
2018-12-24,10.32
2018-12-26,11.32
2018-12-27,10.58
2018-12-28,11.02
2018-12-31,11.04
2019-01-02,11.3
2019-01-03,10.66
2019-01-04,10.47
2019-01-07,11.29
2019-01-08,11.2
2019-01-09,10.68
2019-01-10,10.67
2019-01-11,10.92
2019-01-14,10.7
2019-01-15,11.07
2019-01-16,11.46
2019-01-17,11.76
2019-01-18,12.16
2019-01-22,11.65
2019-01-23,11.47
2019-01-24,11.49
2019-01-25,11.58
2019-01-28,11.2
2019-01-29,11.39
2019-01-30,11.45
2019-01-31,11.86
2019-02-01,11.78
2019-02-04,11.94
2019-02-05,12.11
2019-02-06,12.02
2019-02-07,11.53
2019-02-08,12.2
2019-02-11,12.76
2019-02-12,12.86
2019-02-13,13.21
2019-02-14,12.56
2019-02-15,13.68
2019-02-19,14.05
2019-02-20,14.1
2019-02-21,13.91
2019-02-22,15.1
2019-02-25,14.49
2019-02-26,14.35
2019-02-27,14.29
2019-02-28,14.09
2019-03-01,14.67
2019-03-04,14.45
2019-03-05,13.99
2019-03-06,13.12
2019-03-07,13.25
2019-03-08,13.19
2019-03-11,13.67
2019-03-12,13.95
2019-03-13,14.19
2019-03-14,14.0
2019-03-15,14.15
2019-03-18,14.53
2019-03-19,14.58
2019-03-20,13.77
2019-03-21,14.1
2019-03-22,12.97
2019-03-25,13.2
2019-03-26,13.56
2019-03-27,13.67
2019-03-28,14.12
2019-03-29,14.53
2019-04-01,14.26
2019-04-02,14.58
2019-04-03,14.54
2019-04-04,13.67
2019-04-05,14.8
2019-04-08,14.89
2019-04-09,14.33
2019-04-10,14.76
2019-04-11,14.41
